b1px,b1py,b1pz,b1e,b2px,b2py,b2pz,b2e,a1px,a1py,a1pz,a1e,a2px,a2py,a2pz,a2e,class,weight
-19.997,-57.5997,-114.322,129.757,-32.7984,-31.9679,-95.4847,106.119,20.8721,112.986,196.27,227.428,100.325,13.5202,162.46,191.419,1,2.8273e-09
76.4527,-11.1848,-344.098,352.741,8.89927,65.0481,14.7753,67.6915,-62.2252,-42.2003,-81.5524,110.922,-10.7145,-25.8487,46.0814,53.9115,1,2.8273e-09
88.0389,43.8866,228.214,248.668,-27.243,-50.5461,-122.043,134.946,-83.8476,34.8868,73.067,116.56,24.5128,-36.8242,10.8515,45.5484,1,2.8273e-09
1.63343,81.2345,39.583,90.9502,31.1539,-71.5223,192.593,207.87,-68.8271,50.4246,-168.039,188.459,-2.84768,-43.1266,-20.0591,47.6485,1,2.8273e-09
14.3141,-120.812,-192.525,227.925,36.4174,-37.1249,-67.2057,85.2933,-42.8289,106.221,56.9072,127.889,-14.8012,58.5494,-63.5615,87.6766,1,2.8273e-09
-36.2479,43.2383,-7.79021,57.6684,-38.8713,27.034,18.1614,50.9101,71.9429,-67.7505,35.0492,104.854,-40.3694,5.56125,36.6094,54.7801,1,2.8273e-09
24.4934,71.4735,13.1053,76.8899,12.9391,59.671,-22.2713,65.5808,-45.9005,-158.259,134.238,212.539,21.5824,0.752481,-10.223,23.893,1,2.8273e-09
-109.463,-121.07,35.207,167.663,-5.95275,45.5594,-14.646,48.2884,68.1538,66.7016,-429.951,440.4,15.3933,-18.465,-9.56764,25.8737,1,2.8273e-09
85.3163,-82.4786,-97.7752,153.961,-45.5932,-3.8275,255.835,259.969,-3.55674,62.908,319.89,326.036,-19.8516,48.954,24.8578,58.3823,1,2.8273e-09
5.71053,-114.893,419.131,434.811,-34.9157,-6.25277,118.06,123.372,104.064,22.2713,-31.048,110.857,-28.7528,48.3152,-6.56265,56.6052,1,2.8273e-09
-88.7346,-27.1919,-33.8903,99.4623,-31.6948,22.9974,-9.47944,40.5032,49.5154,64.382,-81.019,114.721,71.5905,-26.8266,-241.39,253.207,1,2.8273e-09
-29.6141,35.9499,155.393,162.326,-41.2671,19.8124,158.344,164.95,28.4484,-34.7451,216.377,220.988,-35.2893,11.0134,7.9102,37.8048,1,2.8273e-09
61.8184,149.89,-12.3686,163.054,-23.9293,41.2205,69.2553,84.4733,-66.3187,-205.152,68.9532,226.363,46.6259,-47.5509,5.75677,66.8446,1,2.8273e-09
-18.5709,35.2289,-183.897,188.274,22.6362,-27.0499,28.7297,45.8625,-58.1333,6.51492,26.7118,64.3074,23.8786,-35.4734,161.628,167.189,1,2.8273e-09
-324.657,-75.5176,142.032,362.456,78.7312,-46.5667,441.74,451.284,219.465,144.278,-239.086,355.166,92.1896,-15.9375,-48.1039,105.199,1,2.8273e-09
-182.868,115.439,-215.354,305.421,-128.314,20.3115,-39.6617,137.296,164.758,43.1418,-492.685,521.292,96.5879,-72.1431,-307.852,330.615,1,2.8273e-09
48.913,32.8988,-68.0594,90.244,-52.7934,14.9228,-391.329,395.209,-79.9389,-12.3496,-127.456,150.956,40.2995,-15.8828,-189.793,194.673,1,2.8273e-09
30.2248,-325.211,23.561,328.747,58.6251,111.219,-100.824,161.288,-209.24,129.649,427.063,492.923,-17.493,-9.08226,-2.13043,19.825,1,2.8273e-09
-81.5193,-90.0888,122.828,173.299,-69.6162,-14.5336,248.244,258.546,167.742,66.5789,754.165,775.458,9.06503,-16.6269,12.0052,22.4222,1,2.8273e-09
133.245,-129.036,-32.3732,189.162,-45.3609,34.997,-109.751,123.954,-24.0269,78.8873,-102.462,131.525,-45.3008,19.2407,32.0346,58.7246,1,2.8273e-09
77.9759,-113.103,-72.811,156.233,8.3055,-35.1292,-102.782,109.097,-55.1179,148.398,405.182,435.008,-89.044,14.4356,275.115,289.527,1,2.8273e-09
-62.6088,-52.7391,84.2924,117.832,22.1245,33.8876,46.6371,61.9722,-12.9941,55.431,45.9503,73.1634,17.1374,-39.9628,177.163,182.421,1,2.8273e-09
-27.8084,32.8718,-5.91498,43.9594,-5.5873,33.441,-3.67274,34.4676,-19.8877,-123.578,76.8456,146.875,9.00052,27.1993,44.9941,53.3411,1,2.8273e-09
25.5203,97.9435,-143.471,176.283,-46.5208,4.91546,-47.8417,67.0151,12.9853,-110.257,88.5691,142.02,-42.7582,18.1721,61.1731,76.8156,1,2.8273e-09
-203.308,-109.648,512.932,562.657,-68.766,-7.23606,-408.202,414.176,157.146,-12.197,258.943,303.142,90.8488,89.6574,161.758,206.052,1,2.8273e-09
-19.3139,27.8504,-83.2831,90.0377,29.8642,-13.7727,284.417,286.394,7.83861,60.5199,-16.7468,63.2816,3.73234,-40.9632,63.3741,75.5525,1,2.8273e-09
145.106,-50.8282,-21.4939,155.601,13.7525,-37.5708,40.7644,57.379,-82.7271,151.749,164.6,238.673,-37.0984,18.6597,170.238,175.23,1,2.8273e-09
117.821,-88.885,-178.807,231.969,73.233,36.8658,-103.962,132.556,-143.436,93.9748,-600.935,624.923,-49.7891,-36.2766,-139.017,152.055,1,2.8273e-09
51.5726,21.7362,98.7866,113.779,-35.2365,18.2904,91.6613,99.9849,-22.497,-59.9472,186.501,197.186,12.7695,23.2491,-1.54798,26.5702,1,2.8273e-09
16.3605,-43.1122,21.7715,51.2673,-6.03869,-32.555,65.0239,73.0609,-54.6531,14.6463,-37.375,67.8113,31.1267,42.4946,48.3219,71.4819,1,2.8273e-09
195.307,13.0079,-144.556,244.023,-57.8554,-32.0406,17.3944,68.8971,-97.8548,56.7696,3.73361,113.191,-33.0813,-58.6135,3.26446,67.3837,1,2.8273e-09
13.7085,55.3628,369.207,373.639,-40.378,-34.5601,144.292,153.942,-0.657455,-83.0971,-53.6853,98.9326,58.4153,15.4798,7.61402,60.9093,1,2.8273e-09
-55.0061,-1.48976,267.511,273.209,27.5209,-41.4564,-18.7903,53.5992,13.6513,41.776,210.313,214.856,-10.2867,8.1547,-15.907,20.624,1,2.8273e-09
44.9657,-35.5305,-277.966,283.903,48.0543,-23.5121,-170.183,178.45,-78.7634,133.545,-211.35,262.12,-10.6936,-28.6478,-34.3418,45.9827,1,2.8273e-09
-39.1633,34.0936,-65.5139,83.9756,-49.2951,7.43546,-100.311,112.27,68.9717,37.4614,-113.575,138.057,23.2216,-72.1159,-199.855,213.734,1,2.8273e-09
87.0042,-14.6535,91.5338,127.224,-37.9817,11.5996,35.9875,54.3095,-58.5924,-47.7012,42.6925,86.7821,-24.2136,21.5864,-56.3948,65.0587,1,2.8273e-09
12.4226,93.1207,-24.7991,97.3378,-14.0742,30.3508,13.9833,36.6776,-28.4262,-211.867,-476.195,521.974,19.2271,2.06222,-8.77686,21.236,1,2.8273e-09
-53.7565,-81.2602,-194.449,217.628,-58.2175,-42.8214,-184.196,197.928,54.0457,121.78,27.8139,136.106,55.052,2.75926,77.5982,95.1831,1,2.8273e-09
-107.998,-21.1585,-447.034,460.431,-50.3231,12.2969,-60.374,79.753,169.609,66.9246,-235.312,297.688,-6.26518,-26.3915,-43.5329,51.292,1,2.8273e-09
31.0832,36.517,54.3037,72.9241,4.55668,46.5047,36.7969,60.1601,-22.9855,-95.1676,4.59822,98.012,29.971,16.0766,-41.2952,53.4977,1,2.8273e-09
-50.6277,-51.6032,-115.145,136.102,27.7441,37.2504,-310.416,313.882,64.8361,-24.5299,11.5332,70.2741,-54.2689,3.79093,3.18477,54.4942,1,2.8273e-09
-68.158,49.9267,62.8123,105.711,3.49994,-36.7232,-114.944,120.771,55.1908,54.3452,37.596,86.0981,-38.7727,-27.0575,5.63052,47.6144,1,2.8273e-09
10.987,199.828,30.4672,203.887,-36.0871,-17.8563,5.45274,41.0248,-28.4458,-163.137,-328.134,367.552,7.47727,-35.646,-0.0589642,36.4218,1,2.8273e-09
-44.705,-35.5725,-281.137,287.067,-34.3164,-8.87854,-98.0969,104.421,51.4467,28.3169,30.6778,66.2551,-29.8149,44.0492,-69.3027,87.362,1,2.8273e-09
49.2901,-6.54918,52.5068,72.5654,-1.97983,-46.795,246.565,251.022,-68.9713,63.6665,-5.6071,94.0314,-4.89801,-20.0348,-72.4966,75.3734,1,2.8273e-09
45.6647,17.3418,54.9966,73.6776,-39.7933,-10.6004,126.095,132.775,-72.5097,38.4274,1.53995,82.0773,38.7807,-27.7344,5.06629,47.9458,1,2.8273e-09
60.1762,35.1437,292.241,300.558,11.885,-68.0939,-53.9768,88.0473,-57.7833,-26.4483,-27.405,69.2059,-25.7414,30.6697,74.0528,84.1847,1,2.8273e-09
83.5311,-43.2976,206.646,227.169,62.0446,-12.9953,251.85,259.878,-126.252,-22.3779,586.772,600.618,-34.7247,73.505,458.867,466.013,1,2.8273e-09
-24.2741,-108.308,321.88,340.708,-59.8511,-44.4959,272.105,282.258,136.84,109.711,-294.49,342.762,-23.7342,56.538,-102.069,119.071,1,2.8273e-09
-101.454,35.9411,90.9701,141.449,-15.0985,-35.3796,62.2051,73.2959,102.526,40.0256,-113.997,158.458,7.28625,-32.661,-157.831,161.34,1,2.8273e-09
1.57727,54.8238,-66.5445,86.5836,43.3106,-24.2016,36.6044,61.7777,-19.2875,-70.0208,-2.03221,72.657,-19.8488,54.1486,8.74335,58.3308,1,2.8273e-09
-101.182,-27.0703,105.516,148.737,-78.1945,-9.64015,-0.747651,79.0925,84.4505,25.7686,-83.0088,121.187,79.1528,8.38544,44.3605,91.1227,1,2.8273e-09
62.5647,62.5615,-100.954,134.471,20.235,-29.3805,-56.8285,67.332,-99.7276,-43.467,177.959,208.577,-26.9781,36.0282,2.60486,45.0847,1,2.8273e-09
-62.7887,18.1564,297.587,304.746,38.1624,-38.0055,-120.947,132.585,96.655,-11.9159,71.8288,121.011,-35.254,20.671,27.8726,49.4674,1,2.8273e-09
-176.745,79.0696,551.515,584.688,-83.8845,23.6125,80.6978,119.164,136.002,-114.78,702.431,724.624,84.4082,29.4345,415.75,425.252,1,2.8273e-09
-11.9657,52.0092,-32.4484,63.4582,22.2065,43.9763,-56.637,75.2104,6.20461,-76.9635,313.537,322.904,-6.87173,-35.6998,3.67626,36.5405,1,2.8273e-09
-21.5646,-116.682,703.634,713.586,-11.2151,-39.2821,124.263,130.883,6.81635,142.456,3.13577,142.653,-11.9141,26.182,76.3849,81.6217,1,2.8273e-09
106.318,26.9558,78.9199,135.335,80.0802,6.29582,117.335,142.432,-248.588,23.0733,205.931,323.63,-29.0236,-29.3664,102.359,110.372,1,2.8273e-09
36.5656,-100.283,163.904,195.952,23.1549,-55.4147,-168.321,178.919,-144.941,144.704,180.432,272.952,23.867,20.885,6.6159,32.3974,1,2.8273e-09
371.083,89.745,39.8155,384.177,49.1368,8.80983,-92.9237,105.632,-483.778,-184.398,-41.7404,519.409,-89.9072,-7.44664,-56.3898,106.389,1,2.8273e-09
-37.4018,139.765,-1436.69,1443.97,-34.5511,5.3187,-37.6723,51.6253,80.9206,-37.5849,-136.887,163.398,23.7123,-72.6714,-409.661,416.732,1,2.8273e-09
51.2956,-8.25141,7.74368,53.358,-32.543,-21.6917,-96.5483,104.235,-80.4947,6.27909,-82.4287,115.383,33.8161,30.9114,-98.4994,108.633,1,2.8273e-09
-50.8801,-98.4484,422.367,436.834,-17.0043,33.5072,186.286,190.152,61.4219,93.3988,134.717,175.056,13.7212,-39.2933,83.277,93.0983,1,2.8273e-09
-17.1169,49.4191,-116.953,128.554,29.5995,38.9664,-57.2796,75.5153,-37.8097,-76.2355,-391.821,400.956,45.0496,7.95885,-89.8417,100.818,1,2.8273e-09
-9.88523,40.6674,-14.8792,44.8893,33.4488,17.3943,-47.2609,60.7834,-48.7566,-52.0124,-113.069,133.668,4.31547,-30.6731,30.9136,43.762,1,2.8273e-09
-7.9932,-104.618,286.165,305.084,59.3973,-28.0365,-369.161,375.131,-97.8248,100.144,56.7153,151.047,38.7147,24.7198,7.15433,46.4874,1,2.8273e-09
147.588,93.2385,203.941,269.811,-45.3165,-31.6728,378.978,383.069,-113.804,-67.1435,45.4154,139.722,33.1233,-33.1901,19.7117,50.8654,1,2.8273e-09
50.6483,-50.7615,56.3005,91.4914,-1.10676,55.1042,-178.386,186.852,-40.7342,-39.5983,-25.0876,62.1022,44.2944,21.3129,-111.466,121.823,1,2.8273e-09
8.69353,-72.1234,156.268,172.367,-54.0059,17.788,127.89,140.01,65.6208,2.5879,-26.1986,70.7047,2.69991,58.4823,70.1392,91.3618,1,2.8273e-09
9.35388,32.8489,252.332,254.651,30.0752,13.3249,14.3874,36.4974,-72.2838,-60.7535,-174.938,198.795,-23.6171,1.38255,19.1547,30.4398,1,2.8273e-09
60.4603,6.62945,-284.215,290.758,-4.55904,-52.528,90.5626,105.036,-54.0496,43.5454,42.3614,81.3145,14.3969,36.8958,-63.062,74.4673,1,2.8273e-09
-9.05247,-43.413,-48.125,65.6494,-1.26748,-38.4227,322.614,324.905,-2.4024,85.9432,86.3832,121.877,-55.2265,-15.0775,160.035,169.966,1,2.8273e-09
153.756,-44.2552,432.938,461.616,-21.4406,-41.2411,-56.9576,73.6248,-75.9846,24.1527,-18.9002,81.9404,-54.5763,27.4942,111.321,126.991,1,2.8273e-09
-160.154,317.457,-309.936,472.206,31.9906,49.1163,-277.038,283.201,16.7984,-458.006,607.663,761.121,33.2626,-40.3445,31.5463,61.0676,1,2.8273e-09
-21.8417,80.8955,73.6964,112.709,-36.3134,59.1694,-15.3333,71.194,93.9871,-210.408,-133.465,266.304,-24.6744,-2.3668,-4.05026,25.1164,1,2.8273e-09
-28.2872,19.8924,-52.5123,63.0758,13.8504,30.2306,-56.5598,65.873,18.003,-32.2674,14.1982,39.5838,-10.727,-28.0244,-152.468,155.393,1,2.8273e-09
66.7627,-16.5436,3.1489,69.5732,10.1467,-41.1339,-45.6231,62.4313,-93.671,90.8015,99.2113,163.896,-5.30796,-24.0483,77.3088,81.1366,1,2.8273e-09
100.584,38.8431,-17.631,111.096,-12.5291,45.6331,31.228,57.1343,-41.839,-82.9041,-244.513,261.553,-49.985,25.5079,-49.6834,74.9506,1,2.8273e-09
23.5091,-36.4351,92.4808,102.173,-17.1604,-32.003,12.6909,39.0237,-29.1783,84.397,118.437,148.329,55.3975,27.23,6.58626,62.0785,1,2.8273e-09
-60.2775,100.587,-31.162,122.101,46.0903,87.3066,-32.7297,104.216,-39.7712,-115.477,79.8145,145.901,59.3813,-43.5461,5.04365,73.8095,1,2.8273e-09
43.0177,8.83449,-24.2914,50.5798,14.781,34.9333,-18.0702,42.4583,-67.2308,-76.5813,-129.478,164.771,26.0519,17.4123,-116.019,120.176,1,2.8273e-09
116.757,-17.1662,-266.862,292.06,41.3321,73.891,-252.699,266.672,-31.9678,-103.02,2.98804,107.907,-105.311,-6.50911,-38.0371,112.159,1,2.8273e-09
-141.938,124.685,-37.3485,192.87,-51.9886,-20.3323,-28.8594,63.9041,160.609,-34.5238,-219.752,274.368,-14.564,-11.7022,-101.289,102.997,1,2.8273e-09
219.791,345.408,433.437,599.214,81.4015,27.4274,83.5719,120.703,-100.738,-208.968,94.4969,250.491,-150.097,-109.092,154.383,241.38,1,2.8273e-09
54.891,-23.6274,29.5325,66.8379,40.2829,9.97677,41.8472,59.1903,-113.37,51.6706,-388.867,408.339,12.4726,-32.0929,-153.081,156.906,1,2.8273e-09
-1.15719,91.1045,-477.891,486.551,34.6654,-54.6545,-106.19,124.56,90.2103,-28.22,-35.0659,100.816,-36.878,-45.2201,-38.3366,69.8179,1,2.8273e-09
180.836,144.757,-217.063,318.242,21.5405,38.3853,-71.4186,84.0464,-202.75,-188.186,205.589,344.656,16.8277,-27.7642,11.4784,34.4351,1,2.8273e-09
85.8007,12.9612,276.293,289.696,16.6924,-29.3949,156.748,160.414,-65.7483,-16.5453,264.801,273.343,-49.3664,-24.1211,18.4622,57.9632,1,2.8273e-09
138.847,156.553,58.1023,219.351,-82.1934,-93.2718,131.304,181.024,-67.2738,-47.3221,-35.501,89.585,36.7918,26.9704,-16.1448,48.391,1,2.8273e-09
158.232,-65.8653,-115.994,207.174,-21.2647,-140.937,-55.9343,153.586,-68.0996,128.788,226.132,268.998,32.2679,73.6336,283.214,294.403,1,2.8273e-09
73.2922,54.1037,167.707,191.004,25.2631,45.7916,80.8579,96.4024,-115.871,-81.2431,-149.607,205.934,32.1889,-3.41136,-56.3417,64.978,1,2.8273e-09
74.8396,42.7246,-35.1617,93.6011,-55.4444,3.54217,266.868,272.648,100.132,-1.52653,399.737,412.091,-26.2256,-23.8749,53.2321,63.9645,1,2.8273e-09
19.8297,60.9715,27.3865,71.2249,14.8859,34.0175,39.5454,54.629,-69.0499,-16.6408,-45.5402,84.3725,31.9756,-41.4502,26.0606,58.4783,1,2.8273e-09
-25.0479,77.0964,-127.69,151.308,36.4989,-9.84326,-184.011,187.986,-69.5322,-67.4696,-40.8461,105.144,5.98383,43.7473,0.602995,44.1587,1,2.8273e-09
-135.39,-255.063,349.466,454.593,-77.9744,-32.8319,152.175,174.635,171.914,153.932,194.794,301.984,13.945,122.395,74.6243,144.027,1,2.8273e-09
79.7354,-57.4116,-104.612,144.683,36.7793,-10.1276,-9.36043,39.9839,-135.391,86.8806,-102.1,190.534,15.3975,-9.93649,11.9609,21.8833,1,2.8273e-09
69.3428,22.2126,22.4508,77.9068,38.7907,23.4293,-92.7332,103.354,-118.874,19.819,102.684,158.328,-20.9286,-47.5743,-8.578,52.6774,1,2.8273e-09
-7.99347,-71.62,-331.07,338.88,-1.9244,37.5101,42.7042,57.1677,-59.4244,74.7752,9.38713,95.9724,24.8102,-26.6856,27.5969,45.7084,1,2.8273e-09
28.7905,34.2411,159.463,165.796,17.1947,29.6098,48.3716,59.5005,-87.1439,1.93229,48.2042,99.6064,11.0303,-73.2479,71.0308,102.627,1,2.8273e-09
-67.7292,-60.6747,395.112,405.513,-24.5558,21.5692,66.6961,74.3582,87.9161,71.3586,-104.203,153.881,17.3271,-46.8525,-89.1321,102.176,1,2.8273e-09
89.931,-55.4985,292.903,311.513,58.5489,-15.8399,91.7551,110.127,-102.333,139.503,447.224,479.523,-66.3873,-3.54014,321.635,328.434,1,2.8273e-09
-13.8334,-106.324,-44.1852,116.407,43.7977,15.3158,47.0891,66.4609,-97.5836,101.287,-22.0263,142.361,34.5044,42.6761,-43.4057,69.9704,1,2.8273e-09
-111.854,-69.4063,-290.99,319.806,-43.281,0.800367,-151.692,157.924,34.9371,85.7434,-536.363,544.296,53.7648,-33.5446,-237.937,246.232,1,2.8273e-09
-152.927,57.7674,-185.707,247.587,0.975732,35.9974,-86.9228,94.2086,105.839,-137.236,288.335,336.412,72.4542,10.0527,65.7632,98.364,1,2.8273e-09
-112.246,5.93243,470.442,483.732,68.222,33.3128,-42.1733,87.2258,61.4458,7.62213,118.409,133.621,28.017,-46.1856,-15.035,56.0724,1,2.8273e-09
57.1904,-81.9429,93.1761,136.931,52.5577,3.00046,28.3807,60.0191,-155.966,114.261,-657.69,685.52,18.5965,-2.05724,-29.8118,35.1967,1,2.8273e-09
-20.1171,57.8517,164.18,175.412,-33.8902,-3.9163,-102.198,107.79,96.3572,-38.7559,251.482,272.085,-21.913,5.90586,3.29137,22.9323,1,2.8273e-09
79.0981,-95.4395,196.924,233.88,57.0859,-48.3192,31.0188,81.3124,-80.4011,33.2366,-198.658,216.873,-48.6217,67.795,-24.4835,86.9464,1,2.8273e-09
40.1007,41.2027,-173.025,182.454,8.17892,37.867,-152.487,157.614,-83.4262,-16.1826,50.1114,98.6558,25.4093,-75.8683,61.8647,101.138,1,2.8273e-09
-44.7622,4.03685,27.5292,53.0931,-8.55177,31.767,-85.4762,91.7772,45.5002,-81.6478,-199.275,220.107,27.9369,48.7715,-74.7953,93.5599,1,2.8273e-09
64.3487,-51.7215,167.707,187.148,-21.3642,29.813,130.184,135.363,-69.1637,52.2185,-58.4761,104.546,1.58352,-25.1303,37.3775,45.0679,1,2.8273e-09
7.02043,62.958,252.557,260.453,7.14989,44.0035,-18.2496,49.1917,7.76625,-107.286,-115.224,157.63,-32.5418,-46.8341,-266.465,272.5,1,2.8273e-09
-39.2407,-45.8349,-173.288,183.566,-24.8029,29.8627,-18.0872,43.2528,99.4947,13.0555,-223.325,244.834,-40.8957,0.675168,-88.9438,97.8975,1,2.8273e-09
-99.7951,2.72485,34.4267,105.763,15.6159,43.0413,-54.6077,71.5857,19.8616,-72.4487,85.5907,113.882,47.3659,30.2055,211.78,219.104,1,2.8273e-09
-55.7024,-17.1881,3.05853,58.7822,-23.97,-23.5839,-11.0853,35.5852,48.5291,96.658,-81.8526,135.638,54.3132,-32.116,-28.8992,69.4012,1,2.8273e-09
-51.1173,-52.4566,189.473,203.401,4.95369,-62.5109,131.085,145.484,62.1577,122.591,-47.9199,145.563,13.8722,-31.479,-5.56242,34.8469,1,2.8273e-09
-135.995,103.61,-406.453,442.201,-15.8396,29.1154,-55.4483,64.6579,211.065,-65.0962,-153.306,268.865,-7.72609,-40.5924,-24.844,48.2148,1,2.8273e-09
-15.6006,-60.3041,163.754,175.571,58.7242,9.19485,-255.278,262.199,-4.65539,135.84,-22.8682,137.83,64.676,32.8736,33.9178,80.0879,1,2.8273e-09
-4.28526,50.0821,0.615874,50.4522,27.7364,-26.942,270.669,273.461,-47.2406,-62.2764,29.8661,83.678,-16.6904,42.1594,-29.5673,54.1314,1,2.8273e-09
68.8074,53.3918,-147.225,171.347,65.2623,12.8201,9.04128,67.8234,-111.407,-72.0528,9.91811,133.047,-40.0013,-10.0601,-79.5729,89.6279,1,2.8273e-09
35.8657,29.4015,165.153,171.568,31.5237,-8.22859,55.7097,64.8481,-109.639,-22.7801,-313.736,333.122,31.2382,19.4056,-84.4351,92.0961,1,2.8273e-09
-163.263,-206.622,-184.363,323.672,-31.7121,-21.5265,-3.2029,39.4857,121.58,130.735,-83.2406,196.983,64.2989,148.139,31.4264,164.521,1,2.8273e-09
-19.4201,94.6692,-334.341,348.18,13.2788,39.1884,-126.734,133.475,-29.7923,-218.123,-10.4312,220.395,9.88826,16.6886,6.01206,20.3084,1,2.8273e-09
-44.6799,-139.835,-47.767,154.831,-50.0091,23.2966,-122.002,134.26,14.8419,280.918,-547.034,615.127,29.4361,9.69069,-127.124,130.847,1,2.8273e-09
24.6544,66.0193,253.967,263.589,-39.3244,-9.42726,39.1056,56.563,-58.8711,-62.1248,82.4501,118.842,29.8995,25.7722,79.9583,89.1713,1,2.8273e-09
35.5673,-87.7265,-16.3929,97.1214,-9.19195,41.4753,126.6,133.64,-74.9544,46.2398,226.436,242.96,35.7725,-14.8858,32.4135,50.5163,1,2.8273e-09
-31.7221,-99.9047,-611.115,620.113,33.5613,-14.5436,-340.948,342.923,7.33199,83.8494,-115.014,142.523,-44.6668,37.5345,17.0278,60.7775,1,2.8273e-09
-24.5899,76.8155,-6.96275,81.5825,-60.4353,23.7289,-152.42,165.804,29.2651,-73.9204,-13.2897,80.6058,24.2919,-20.4584,-140.16,143.713,1,2.8273e-09
53.8394,-43.2366,100.247,122.035,-7.57103,34.9217,-31.4088,47.7589,-75.8788,28.0896,11.3387,81.7019,26.1061,-44.1284,-10.5887,52.3542,1,2.8273e-09
116.752,-84.6688,83.3441,167.324,31.2234,-17.0767,61.5855,71.4507,-174.08,123.647,-300.342,368.508,-24.5673,-0.902832,8.32741,25.956,1,2.8273e-09
132.004,106.14,300.3,345.032,39.4887,30.2485,300.16,304.321,-139.886,-82.8038,-103.442,192.678,-64.1027,44.2919,-29.8607,83.4422,1,2.8273e-09
-47.1776,-31.1017,185.08,193.722,-31.1782,-41.8875,54.0405,75.4687,85.1372,62.4679,142.213,177.13,-31.9659,41.9646,10.7255,53.832,1,2.8273e-09
-40.9165,-27.0975,-118.286,128.172,31.6481,8.89105,26.8825,42.6188,-18.6573,69.3075,19.5878,74.3997,30.2456,-44.4323,38.2181,65.9519,1,2.8273e-09
-83.7152,10.1151,83.6479,118.911,11.5479,-62.4552,155.137,167.919,73.6043,-27.2211,-199.047,213.958,-40.1393,22.2115,-49.1754,67.2513,1,2.8273e-09
85.7669,31.6972,561.479,569.017,-14.2501,-34.7744,17.0787,41.7133,-118.489,-12.8308,-135.041,180.112,13.5301,35.1144,-11.1189,39.2392,1,2.8273e-09
-221.316,103.469,112.356,269.273,27.7073,68.1874,-110.718,133.025,146.075,-46.754,-75.3669,170.892,45.2482,-119.027,-48.6227,136.305,1,2.8273e-09
-30.7319,-23.9774,-23.7612,46.0846,-1.674,-38.5486,-37.3358,54.44,51.3181,61.6627,-124.266,147.912,-18.2569,2.58899,23.3178,29.7277,1,2.8273e-09
108.498,-41.5691,-80.2265,142.14,-52.7698,44.6284,-334.217,341.395,-101.325,-60.5124,-265.836,290.856,17.302,19.2807,-10.7558,28.0498,1,2.8273e-09
133.82,-60.2858,54.7932,156.965,-34.2863,93.4555,-15.8029,101.293,-64.2611,-47.4233,-131.878,154.176,19.0993,40.6523,-184.492,189.881,1,2.8273e-09
-62.454,-67.5785,-24.1266,96.4951,-30.0774,36.0277,28.9753,55.3432,93.7148,-33.8884,-153.442,182.962,-1.9217,26.2872,9.06069,27.8712,1,2.8273e-09
278.796,-129.528,775.193,834.46,46.0753,-56.8476,137.656,156.416,-264.777,142.027,-80.1,310.958,-33.1413,11.572,-67.0542,75.687,1,2.8273e-09
-47.2479,-36.6272,2.43755,60.1611,-32.8325,-22.6905,-393.396,395.448,71.8889,63.9865,-87.8167,130.285,-53.456,20.8821,-60.4833,83.3777,1,2.8273e-09
-53.4971,56.9294,86.4124,116.782,10.9309,34.1874,125.984,131.104,106.391,-44.1479,338.91,357.949,-8.11566,-85.2067,151.67,174.154,1,2.8273e-09
104.25,-40.7228,86.8289,142.294,-85.1384,-26.2666,-67.7885,112.685,2.94975,66.2335,-39.5029,77.1755,-29.7375,23.9537,77.3202,86.2352,1,2.8273e-09
-31.2744,83.3895,167.802,190.948,-55.2915,18.6724,217.701,225.509,109.946,-29.637,-53.6332,125.869,-13.6528,-46.3439,-81.4371,94.6898,1,2.8273e-09
72.8655,0.655188,18.1318,75.5927,20.7512,28.2003,73.4156,81.483,-100.486,-79.299,128.001,181.025,11.8402,26.6983,6.14978,29.8464,1,2.8273e-09
77.8189,-57.8976,-223.533,244.685,45.881,-8.59688,6.51782,47.603,-118.223,10.8293,-179.958,215.59,-44.6669,95.8127,-88.1325,137.632,1,2.8273e-09
76.7181,62.4183,-4.43399,99.6406,8.51183,36.0304,-29.5018,47.7672,-110.62,-83.5868,-295.26,326.193,35.174,-23.4401,-81.0561,91.4152,1,2.8273e-09
-42.655,-46.5783,288.185,295.146,-27.8593,21.5691,34.361,49.3332,104.391,41.5926,-33.8257,117.353,-2.14835,-26.1563,37.38,45.6731,1,2.8273e-09
-230.893,-103.56,252.232,357.674,122.964,18.5422,161.503,204.198,76.4947,-26.934,-1.19897,81.1068,27.9394,61.2258,-78.8031,103.63,1,2.8273e-09
-48.6732,0.240166,0.702516,48.8129,-37.2999,-0.938566,30.2771,48.1332,83.6319,-64.3192,-13.943,106.422,-6.84732,44.0318,-2.76408,44.6467,1,2.8273e-09
17.5082,173.035,371.613,410.464,-51.0565,39.3793,24.2221,69.3507,20.0332,-139.537,-56.617,151.912,26.1408,-77.418,64.0111,103.799,1,2.8273e-09
-192.315,82.8998,194.008,286.415,19.0951,-61.4262,-53.7098,84.1061,70.0441,46.4422,466.171,473.686,22.1339,-41.0701,66.5012,81.2347,1,2.8273e-09
48.2583,39.1306,23.3797,66.7944,28.7252,21.8036,-105.684,111.818,-122.677,-49.1115,-13.7917,132.86,12.4027,-65.4783,16.3381,68.6161,1,2.8273e-09
30.0189,-150.528,58.1193,165.287,-21.0671,123.861,646.544,658.718,39.3883,59.2921,172.085,186.227,-10.089,-53.6642,183.511,191.462,1,2.8273e-09
