ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,sqrts,drbamin,drba1,dphiba1,dphibb,class,weight
179.572,71.7144,173.752,86.1359,232.522,-0.605708,-0.0687452,-1.23688,-0.867078,-1.21763,79.9056,124.681,550.219,2.12484,2.97616,2.90846,0.416904,1,2.8273e-09
40.8526,37.7612,66.203,48.1952,40.5734,-0.646231,-0.176689,1.8459,0.841654,2.51785,61.8074,122.222,300.351,1.31672,2.80858,1.29514,1.66708,1,2.8273e-09
80.6978,71.492,66.2569,26.5294,48.583,0.973018,0.603977,-2.16651,-0.216725,-2.49056,38.2674,123.837,492.27,1.05229,4.23509,2.84242,0.277736,1,2.8273e-09
60.9623,40.3325,113.125,52.9958,111.322,-0.173388,2.58616,0.638347,1.07612,1.08496,185.93,127.949,381.909,1.99034,3.04145,2.93113,0.213342,1,2.8273e-09
81.9599,39.0398,122.638,39.8373,140.027,1.57044,1.46284,1.06199,2.32864,1.66974,26.5345,125.439,308.871,1.91447,2.95629,2.91223,0.402598,1,2.8273e-09
109.936,49.8864,116.379,63.351,174.873,1.22621,1.06392,-0.8517,0.443543,-0.455908,46.9493,126.176,493.609,3.14052,3.75064,3.12243,0.44439,1,2.8273e-09
95.2027,65.156,103.5,72.1515,125.278,0.517167,1.31613,1.83099,1.42822,2.00444,94.7555,128.01,382.88,1.66934,2.52732,2.15898,0.872881,1,2.8273e-09
128.538,112.472,113.637,44.2339,140.501,-0.137044,-1.2875,0.0714163,1.40428,0.619794,241.108,124.561,546.213,2.08946,2.8764,2.86884,1.82716,1,2.8273e-09
159.245,38.0312,111.394,44.8871,155.264,0.988939,-1.55918,1.11093,-0.456721,0.759556,288.088,123.842,528.591,1.64064,2.83242,2.82979,1.98598,1,2.8273e-09
63.6435,36.5171,80.128,77.5669,95.9793,-0.696025,-1.64788,0.493384,0.477103,0.755298,76.082,125.129,345.921,2.41233,2.41233,2.09873,1.29405,1,2.8273e-09
414.262,45.1193,318.77,98.6832,409.563,0.367669,0.231298,-0.37892,-0.898878,-0.524584,73.4143,123.382,965.036,2.92431,2.92431,2.8274,0.430542,1,2.8273e-09
172.382,134.642,413.587,83.3398,490.912,0.763753,0.569635,1.94613,2.48625,2.07069,195.797,127.45,972.472,2.73178,2.73178,2.46264,1.35447,1,2.8273e-09
131.762,57.3556,151.294,51.5436,179.717,1.52989,1.51424,0.452467,-0.405178,0.271285,58.843,122.234,494.122,2.67891,3.16473,2.97568,0.610462,1,2.8273e-09
57.6646,37.4415,66.3965,53.8822,66.2599,0.90014,-0.204154,2.26051,1.11706,2.46868,79.5399,123.639,298.728,2.32801,2.39729,1.97392,1.29847,1,2.8273e-09
187.276,170.886,172.945,131.969,295.202,-1.57124,-0.647753,0.459186,1.07103,0.774515,177.77,121.004,1040.02,3.48639,3.48639,2.83413,0.22583,1,2.8273e-09
99.4352,59.2443,118.955,74.8595,173.756,-0.89783,-1.26291,1.46086,0.472435,1.25268,51.8132,129.632,599.717,3.11902,3.46381,2.53664,0.510541,1,2.8273e-09
184.247,32.6016,136.357,93.9562,227.344,-1.51808,-2.37084,-0.447013,-1.43174,-0.945461,161.854,121.732,518.533,1.68463,3.03181,2.83631,2.37537,1,2.8273e-09
83.2736,47.9954,116.819,49.9207,113.001,0.0192208,-0.529089,-0.784855,-0.779784,-1.06481,51.4851,122.609,316.857,2.06442,3.03127,2.92269,0.552514,1,2.8273e-09
97.077,41.8944,95.5856,92.157,140.528,0.46942,-2.81017,-0.866991,-0.89031,-1.09693,322.024,124.515,533.232,2.44598,2.71708,2.3657,0.951664,1,2.8273e-09
108.346,99.2279,239.555,23.1897,243.363,1.43827,-1.45319,0.130933,1.00555,0.239751,431.504,119.737,725.744,2.29901,2.29901,1.89111,1.15832,1,2.8273e-09
125.919,54.6752,118.528,46.9952,165.028,1.3778,1.37694,1.85659,0.34567,1.58741,47.8481,124.462,388.165,3.07698,3.07698,3.03951,0.458407,1,2.8273e-09
105.573,61.0713,165.324,36.5568,165.785,0.935666,0.424379,-0.300599,-0.982469,-0.532053,52.152,127.247,448.251,2.36299,3.31201,3.07263,0.356874,1,2.8273e-09
96.6776,73.2624,107.202,107.127,173.002,-0.688904,0.103975,-0.817325,-0.80313,-0.961932,96.2628,126.529,403.606,1.76941,1.76941,1.76474,0.793586,1,2.8273e-09
55.1161,44.1574,118.421,38.6269,91.1982,-1.49807,-0.460506,1.95658,1.57034,2.40175,76.5147,130.529,602.476,2.42321,4.35414,2.65028,1.14816,1,2.8273e-09
142.583,91.7221,150.668,41.242,157.107,1.02973,0.563556,-1.27052,-0.550753,-1.31381,131.65,124.53,664.029,1.87659,3.13638,2.13207,1.09298,1,2.8273e-09
112.202,51.4432,119.21,97.1881,207.032,1.56502,1.05727,-0.574549,0.37202,-0.16982,43.8967,123.066,531.304,2.98755,3.45069,2.7073,0.204782,1,2.8273e-09
83.7829,45.2684,113.471,49.133,115.07,1.10644,0.326012,0.123901,0.667864,0.417135,72.3297,122.024,314.67,1.79471,2.80899,2.63154,0.848255,1,2.8273e-09
102.378,60.6256,104.503,33.4551,71.4952,-2.0073,-0.805583,0.643938,1.38084,1.38846,188.221,126.122,588.378,2.32527,2.69716,0.495545,2.98077,1,2.8273e-09
50.6963,45.1122,144.764,28.9357,129.716,-0.0677963,-2.3973,-1.21982,-1.84728,-1.61511,145.584,122.675,345.976,0.725432,2.97425,2.74208,0.862596,1,2.8273e-09
123.174,55.938,257.286,43.748,277.359,-2.39848,-2.763,-1.09536,-1.39541,-1.21163,69.4604,121.303,579.994,2.43816,2.69029,2.35362,0.742773,1,2.8273e-09
104.806,34.6205,145.42,26.4924,155.832,1.04468,1.43873,1.00357,-0.549838,0.883894,31.2027,128.814,349.736,2.59656,2.78658,2.78628,0.226446,1,2.8273e-09
232.219,39.3192,260.678,47.5216,285.333,0.893859,0.648284,0.928925,0.50939,0.92635,75.9911,125.637,587.817,2.1155,3.10155,3.10135,0.592163,1,2.8273e-09
179.254,40.4292,172.782,49.5187,213.108,0.733048,1.52416,-0.0561021,1.07982,0.254337,106.425,127.6,502.416,2.15478,2.93291,2.82475,0.944261,1,2.8273e-09
88.7136,79.2502,169.783,15.9911,163.934,0.32702,0.805557,0.72765,-0.856639,0.675239,76.4512,126.5,379.933,2.46371,3.08443,3.0583,0.74967,1,2.8273e-09
67.0546,46.762,132.351,48.7923,137.024,1.49567,2.5477,-0.415659,-0.977243,-0.747606,92.4731,126.996,589.451,2.80601,2.80601,2.05438,1.28901,1,2.8273e-09
193.342,42.5812,249.267,30.8015,265.481,-1.50041,-2.88498,0.132618,1.12042,0.280154,191.006,126.802,884.264,3.40022,3.40022,2.98241,1.58279,1,2.8273e-09
68.6431,44.8596,94.599,63.5956,97.9521,-2.59479,-2.40764,1.51758,1.33479,1.89306,54.2495,125.03,996.628,4.2171,5.0295,2.89555,0.930474,1,2.8273e-09
44.1422,38.9362,61.222,40.7021,101.706,-1.7818,-2.63033,-1.05654,1.06389,-0.247795,40.591,126.998,384.924,3.06276,3.06276,2.97565,0.0490006,1,2.8273e-09
133.126,133.11,166.759,110.097,252.24,-0.843015,-0.202064,-0.910391,-0.57898,-0.849624,108.587,122.717,565.414,2.48662,2.75606,2.75523,0.371632,1,2.8273e-09
95.6205,57.4837,136.33,44.4909,131.957,1.57377,1.32375,-0.091475,-0.144201,-0.142939,99.2216,123.694,445.402,1.61027,2.90222,2.37694,1.41068,1,2.8273e-09
53.404,36.3553,84.6604,42.9399,43.8565,1.45205,1.09799,2.09965,1.71416,3.03637,74.5974,122.087,228.925,0.638182,1.42996,1.27492,1.92522,1,2.8273e-09
58.8749,58.0078,73.3325,42.5875,45.0576,-0.371145,-2.63438,-0.745216,0.326028,-0.891685,177.426,123.884,383.974,0.931729,3.14409,3.12176,1.2809,1,2.8273e-09
66.5239,44.1466,114.718,85.3786,159.283,2.0305,2.10644,-0.437532,-0.214197,-0.427792,36.4375,123.118,544.808,3.34601,3.96414,3.10214,0.62519,1,2.8273e-09
130.042,98.3811,85.7717,45.6843,48.9956,-1.08595,-0.228776,-1.17955,-1.00021,-2.01253,248.102,122.501,389.349,0.899864,2.70136,2.69973,2.95835,1,2.8273e-09
118.048,42.7784,104.408,74.7192,144.843,-1.41719,0.80276,0.408559,-0.326761,0.130813,230.912,124.574,476.341,0.986095,3.55359,3.04871,2.14483,1,2.8273e-09
44.2115,35.3203,87.25,36.0871,70.91,-1.68191,-1.986,-2.05913,-0.875709,-2.36016,61.7934,123.015,223.211,0.946753,2.75826,2.73235,1.68289,1,2.8273e-09
203.934,48.3988,216.977,50.13,235.801,0.201239,-1.30934,2.43269,2.12766,2.50476,211.126,129.476,1083.72,2.69683,3.82368,3.10502,1.41388,1,2.8273e-09
54.6951,49.6567,72.6474,48.3056,27.9594,-0.942492,-1.13851,-1.58121,-2.25487,-3.34714,105.233,124.505,252.103,0.81615,2.64935,2.57121,3.02633,1,2.8273e-09
57.767,39.3888,66.6803,63.0315,34.1064,0.724382,1.66496,0.123499,0.0891188,0.396509,108.284,125.167,268.779,1.88132,1.88132,1.78278,3.01085,1,2.8273e-09
37.336,34.6023,76.7379,40.0103,42.5257,-1.54924,-1.50992,0.537021,1.46991,1.80378,45.4159,121.216,352.242,2.98481,3.49473,2.80368,1.30715,1,2.8273e-09
45.4708,35.3892,93.884,49.4759,87.3459,0.921342,1.31893,2.2607,1.71221,2.5883,39.0476,119.814,256.89,1.74492,3.06352,2.75522,0.866389,1,2.8273e-09
39.578,35.3851,100.416,48.3318,127.018,-0.400703,0.792495,-1.23687,0.077153,-1.02715,50.7433,125.098,288.715,2.91689,2.81852,2.69163,0.414398,1,2.8273e-09
52.2195,37.2454,100.196,23.3117,101.96,0.183546,1.18587,-1.2383,0.626033,-1.13794,49.6681,124.973,326.04,2.18351,3.17935,2.8437,0.281846,1,2.8273e-09
84.0322,50.6225,121.528,57.2734,139.187,-2.10231,-0.410388,-1.11341,-0.425795,-1.11829,131.581,126.568,383.142,1.39272,2.93043,2.75853,0.656463,1,2.8273e-09
36.6581,36.1867,91.5008,33.3973,76.1456,-2.24798,-2.54613,0.295188,1.58472,1.12903,21.1916,125.009,508.488,3.89592,4.01029,3.10075,0.435215,1,2.8273e-09
112.016,38.7666,220.865,20.9392,222.406,1.4146,1.59952,-0.316388,-1.45835,-0.490921,33.823,125.381,587.362,3.33302,3.33302,2.84828,0.443871,1,2.8273e-09
74.0445,49.1363,76.9019,58.3036,67.3445,0.052959,0.993645,-0.502746,0.164183,-0.441339,63.0008,125.756,288.174,1.80453,2.80755,2.75201,0.204141,1,2.8273e-09
124.163,72.2012,103.232,83.254,178.55,0.384933,-0.0735218,-0.359868,0.820076,0.212519,84.3884,127.738,421.402,2.44,2.76852,2.66645,0.757201,1,2.8273e-09
74.7046,58.0402,99.2488,42.5749,100.737,1.14949,-0.8174,1.08015,2.16881,1.85204,178.944,124.453,425.232,2.10763,2.10763,2.10649,1.55475,1,2.8273e-09
58.8535,42.962,116.04,42.691,123.772,-0.902389,0.0770575,-1.02709,0.00200057,-0.977444,55.5769,124.907,291.518,1.65203,2.69448,2.69159,0.373677,1,2.8273e-09
87.381,41.3545,116.123,69.4878,170.871,1.33158,0.636649,1.82718,0.748134,1.60599,73.2087,124.888,336.923,1.30572,3.17016,3.13118,0.999617,1,2.8273e-09
54.8996,48.6639,118.685,46.0984,107.772,-0.816244,-2.43694,-0.417856,-0.203865,-0.535518,97.6716,125.659,362.321,2.6215,2.98064,2.95389,0.423586,1,2.8273e-09
277.651,115.83,125.317,110.133,201.68,0.438456,-2.39045,-0.287697,-0.491887,-0.445891,780.759,123.853,1031.72,1.91471,1.91471,1.77167,2.86711,1,2.8273e-09
441.73,67.4262,554.591,102.73,657.294,0.335697,0.700385,-1.33398,-1.83878,-1.42985,135.504,121.918,1679.27,3.51107,3.51107,3.08865,0.669354,1,2.8273e-09
125.389,35.852,76.9488,57.3832,87.2979,1.35704,1.20669,0.229104,1.33681,1.11957,103.192,128.138,330.021,1.4281,2.98049,2.75882,1.71776,1,2.8273e-09
75.7046,68.4966,179.736,14.6688,167.457,-0.526656,0.276945,0.956774,-0.415622,0.985844,77.6148,124.689,404.82,1.42933,3.46167,3.12771,0.680314,1,2.8273e-09
45.0968,38.6315,63.3856,63.0443,116.827,-0.342914,-1.19592,-0.308835,1.34457,0.72845,38.1664,126.441,310.758,2.55175,2.55175,2.55152,0.132856,1,2.8273e-09
50.4037,39.6094,47.6484,15.4952,42.8129,0.285683,1.25451,0.987401,-1.99999,-0.0262352,90.4385,123.929,247.347,1.7385,2.56301,2.46508,2.10024,1,2.8273e-09
105.543,70.4541,124.488,36.8691,105.592,-1.65825,-2.13176,-0.895043,-0.886693,-1.22416,171.037,122.01,374.88,1.32428,3.06185,2.96521,2.53488,1,2.8273e-09
108.309,92.64,255.889,16.8224,249.568,-1.12649,-1.44492,-0.692749,0.0637571,-0.704457,50.6972,121.123,502.23,1.89335,2.85935,2.82627,0.326285,1,2.8273e-09
66.4363,38.0399,105.393,38.182,80.0848,1.42672,0.534646,1.21752,0.587424,1.5802,110.333,125.902,248.251,1.2326,1.2326,1.21472,2.68341,1,2.8273e-09
145.534,43.8428,135.984,71.2871,200.499,-1.10214,-0.477722,-1.65271,-0.527487,-1.39892,53.8779,128.009,438.981,2.82582,2.89662,2.84381,0.073688,1,2.8273e-09
55.751,45.0361,61.3413,60.4641,16.5972,1.22896,-1.55819,-1.22265,-1.95066,-3.59993,214.594,128.9,442.486,1.29973,2.5601,0.737369,2.9129,1,2.8273e-09
94.5404,70.6981,113.559,80.2588,193.178,0.842078,1.37245,-1.59537,-0.371703,-1.22081,66.7375,125.24,650.165,3.45203,3.76058,2.86371,0.605536,1,2.8273e-09
111.475,43.0226,218.769,20.7691,223.668,-1.68171,-2.07529,-0.252427,-1.65821,-0.467241,80.7298,133.827,492.628,2.31658,2.95662,2.58819,1.13627,1,2.8273e-09
77.9065,54.6638,116.087,26.864,117.706,1.61733,2.22117,-0.304412,1.18617,0.0339301,104.507,122.029,446.474,1.41321,3.53894,2.9717,1.62685,1,2.8273e-09
143.786,102.883,143.359,123.781,239.43,2.06317,0.403143,1.84597,1.63901,1.85881,327.404,121.655,594.926,1.69551,2.78955,2.78108,2.6116,1,2.8273e-09
87.9536,71.7253,131.197,78.4441,171.566,-0.765183,-1.36188,-1.26817,-1.57582,-1.57403,105.128,124.484,382.05,1.79342,2.0482,1.98548,1.24558,1,2.8273e-09
94.968,62.912,186.482,66.7888,230.69,-0.921269,-0.421434,-0.567205,0.0571017,-0.451459,80.184,126.262,416.851,2.61689,2.66499,2.64136,0.906248,1,2.8273e-09
43.9326,32.9235,49.2187,26.3382,69.3675,-2.16526,-1.80935,-2.08585,0.44577,-1.69709,25.6874,121.274,237.721,2.73652,2.73652,2.73536,0.501462,1,2.8273e-09
78.3052,39.7032,184.406,36.857,197.733,0.762848,0.0815345,0.546423,-0.346502,0.45372,45.4305,125.091,349.337,1.67273,3.12695,3.11945,0.254202,1,2.8273e-09
153.086,70.831,188.086,47.191,202.732,0.215383,0.692403,1.46297,1.2249,1.55338,56.9579,121.492,532.537,2.12887,3.08526,2.82176,0.0277188,1,2.8273e-09
123.516,68.857,197.27,34.5561,215.415,1.95335,2.01801,-0.873795,-1.97151,-1.17847,72.8099,128.112,1049.64,3.82671,3.82671,2.57895,0.788227,1,2.8273e-09
85.4342,43.1589,103.114,81.74,165.401,-1.48675,-1.04152,2.02429,1.03134,1.79402,41.9041,125.815,746.18,3.40941,4.10991,2.13635,0.361971,1,2.8273e-09
183.785,42.4051,129.124,113.412,218.716,-0.95496,-1.80473,-0.406738,-0.950253,-0.745981,90.1046,124.18,502.7,2.69749,2.69749,2.64119,0.495424,1,2.8273e-09
95.2165,87.3291,210.086,19.2369,192.472,1.04719,0.0196396,1.63056,1.44539,1.77995,98.5754,125.231,495.273,1.61848,2.77825,2.71631,0.0541292,1,2.8273e-09
121.881,54.7708,127.987,51.6284,137.037,1.00238,1.5106,-0.820732,-0.255678,-0.847682,59.0083,125.096,527.81,3.02547,3.26521,2.70885,0.47304,1,2.8273e-09
84.698,43.29,73.4793,26.7238,49.5058,1.4546,-2.74953,0.565114,-1.12697,0.138138,502.364,121.195,643.065,2.22562,2.52784,2.36618,2.66808,1,2.8273e-09
301.215,49.8763,181.851,126.241,294.825,1.58242,1.36508,0.26416,0.815055,0.528791,76.4513,123.061,764.988,2.65534,3.40664,3.14124,0.563437,1,2.8273e-09
76.3012,63.3074,139.205,15.766,150.619,1.31716,1.83594,-0.57733,1.54307,-0.324308,47.9187,124.481,484.351,2.82262,3.58232,3.04038,0.364181,1,2.8273e-09
119.786,74.9414,179.817,21.4989,159.911,-1.77438,-1.64134,-0.274056,0.0315286,-0.30314,128.118,123.775,511.198,2.03421,2.90122,2.48317,1.45166,1,2.8273e-09
64.8161,41.367,48.5518,35.9028,78.1902,-0.524002,-2.41163,-2.38896,-0.0898732,-1.93722,130.167,122.793,301.052,1.96348,3.5269,2.99348,1.32635,1,2.8273e-09
205.905,35.02,262.952,14.856,248.774,1.22875,1.8791,0.366187,-0.0979838,0.380646,58.3726,127.067,591.99,2.00144,3.17614,3.05677,0.0681401,1,2.8273e-09
69.0198,50.8168,78.0846,65.3016,132.918,-1.26448,-2.07333,0.901827,-0.51239,0.335366,59.0698,122.098,450.183,2.72716,3.54815,2.81008,0.464636,1,2.8273e-09
84.8054,60.8385,87.3991,58.5912,133.204,-0.591981,-0.882781,-1.55553,-0.122928,-1.21631,52.0367,126.509,334.433,2.46484,3.15291,3.00207,0.623252,1,2.8273e-09
76.6769,52.2656,107.715,84.4685,153.49,-0.164502,-0.0379762,1.22275,1.78765,1.7144,35.8088,127.894,432.018,2.70995,3.39711,3.10095,0.464258,1,2.8273e-09
40.0456,34.5727,105.62,23.5769,82.6312,-0.268995,-0.886651,-0.259259,-1.6385,-0.910588,34.9696,124.102,227.926,0.756088,2.79045,2.79043,0.628649,1,2.8273e-09
148.262,81.4302,141.786,64.7984,190.589,-0.024428,-0.33302,0.67229,-0.314401,0.417756,120.445,126.678,475.102,2.25288,3.16927,3.09174,1.09288,1,2.8273e-09
49.1636,37.9867,58.4521,56.0951,82.7927,-2.53913,-2.23839,-1.3573,0.208245,-0.976128,26.3449,126.824,339.19,2.29425,2.29425,1.96643,0.441668,1,2.8273e-09
63.7777,50.7871,70.4235,26.2145,96.3939,-2.6524,1.55433,0.00782434,2.38379,1.17686,472.632,128.036,767.674,1.3611,3.63206,2.47286,2.57124,1,2.8273e-09
170.84,121.19,179.119,36.1214,210.837,0.44496,-1.72335,-1.02747,0.355286,-0.861896,428.114,127.859,729.12,2.86578,2.86578,2.45859,1.55535,1,2.8273e-09
56.3339,34.9296,76.5485,39.3423,46.672,-1.01957,-1.82102,0.175098,1.42046,1.41249,95.5049,128.682,351.061,2.28842,2.28842,1.95183,2.78607,1,2.8273e-09
264.152,47.2206,181.16,113.692,269.067,-0.706605,0.538556,-2.08305,-1.88081,-2.09821,166.997,124.039,834.759,2.59315,3.39548,3.10398,0.569211,1,2.8273e-09
89.9402,74.5302,111.117,106.902,180.835,0.100151,0.629905,-0.696302,-0.54537,-0.73415,55.0166,122.892,436.089,2.58622,2.58622,2.46053,0.208129,1,2.8273e-09
115.012,34.9707,129.42,50.6733,133.337,-0.861786,-0.546165,1.31214,0.963908,1.48644,99.4926,124.331,513.951,1.6014,3.19565,2.34226,1.71949,1,2.8273e-09
67.5878,52.0402,147.038,28.5348,120.048,-2.09589,1.38658,-0.692397,-0.897827,-0.990589,328.742,128.81,528.826,2.38367,3.34792,3.03953,0.281183,1,2.8273e-09
39.7124,38.9822,74.702,43.7208,100.129,0.782251,0.97306,0.721053,-0.92651,0.120525,30.1835,122.718,253.437,2.25667,2.96423,2.9636,0.721043,1,2.8273e-09
102.537,84.1833,78.1897,46.4198,72.6001,1.74902,1.76752,0.331996,-0.774578,-0.181134,188.182,123.181,473.082,1.42618,1.42618,0.161336,3.03014,1,2.8273e-09
121.465,43.9183,122.633,56.0042,144.628,1.1922,1.09666,-0.458959,-1.26515,-0.90551,63.381,125.319,527.997,2.85913,3.00286,2.50815,0.793835,1,2.8273e-09
44.4871,37.8887,62.3775,61.5153,30.8708,0.934389,-0.399902,1.59978,2.18625,3.30134,93.1662,125.517,306.091,1.31621,3.11651,3.04465,2.07327,1,2.8273e-09
172.593,43.7252,144.649,131.864,267.327,1.3088,0.0201815,0.613528,1.34914,1.04118,140.638,125.662,541.594,2.39385,3.16707,3.08981,0.770664,1,2.8273e-09
50.107,47.1572,94.8073,42.5584,53.4191,1.81299,-0.80464,-0.650086,-0.652635,-1.34772,185.129,126.553,388.711,1.22277,3.36191,2.28817,1.89142,1,2.8273e-09
59.4287,46.0288,117.224,38.4002,94.7555,1.03488,0.985837,-0.633608,-0.787412,-1.00986,29.1708,123.883,356.052,2.07618,3.37071,2.92879,0.487274,1,2.8273e-09
66.0348,33.5898,92.7228,56.6913,86.2986,0.661024,1.21483,-0.272624,-0.606512,-0.66887,63.9747,124.373,304.524,1.94559,2.95944,2.80831,1.29211,1,2.8273e-09
39.9887,33.0476,93.858,46.6714,91.4153,1.13502,-1.51547,0.570388,-0.411422,0.39178,127.566,126.351,306.584,1.97034,2.82997,2.77307,0.00236392,1,2.8273e-09
46.2128,38.4179,75.6128,59.7581,135.333,-0.814964,1.32136,-0.970025,0.693247,-0.295505,109.457,125.186,322.017,2.66405,2.66405,2.65953,0.347472,1,2.8273e-09
91.027,33.7039,80.3569,72.2437,127.508,-1.15921,-1.89538,0.328911,-0.809389,-0.294984,49.759,124.092,361.654,3.01017,3.07936,2.69592,0.3853,1,2.8273e-09
79.6857,37.4646,108.835,37.6181,74.9161,0.637284,-0.843607,0.944593,0.681893,1.42342,140.02,126.966,310.541,1.1524,2.3754,2.35544,2.7671,1,2.8273e-09
70.4395,36.8796,76.2027,51.4777,26.0779,1.87105,-2.63593,-0.0395136,-0.0630599,-0.237809,485.972,124.998,612.311,2.21471,2.21471,1.12012,1.64848,1,2.8273e-09
85.3585,44.6538,71.5278,41.5508,83.5718,-1.56063,-1.16121,1.79797,1.54461,1.99942,35.4545,77.4231,610.015,3.51731,3.97864,2.13291,0.356071,1,2.8273e-09
46.4615,36.8494,114.03,56.9728,112.228,-0.763268,-0.142327,2.45636,2.34638,2.83768,36.2212,129.326,559.008,3.14169,4.40803,3.01077,0.500837,1,2.8273e-09
113.313,53.2178,80.2257,70.2361,103.718,-2.15006,-0.11035,-0.410172,-1.11392,-1.04543,241.462,121.611,432.152,1.01659,2.7556,2.13685,2.68342,1,2.8273e-09
47.1447,34.1383,58.8354,52.521,73.3916,1.17714,1.22748,2.4982,1.04505,2.44691,24.8099,121.537,233.502,1.9127,2.46794,2.0846,0.588496,1,2.8273e-09
61.3646,50.4104,96.9389,19.4331,81.6653,1.9557,1.60383,0.334066,-1.57593,-0.146205,37.1872,126.91,387.034,3.46975,3.46975,3.06748,0.479444,1,2.8273e-09
75.238,53.9169,226.546,31.1004,228.108,0.132887,0.268565,1.68861,1.19083,1.75297,39.083,127.006,474.731,1.63808,3.17514,2.7679,0.572478,1,2.8273e-09
76.0751,51.3154,95.5803,89.009,140.664,1.15758,-0.98691,1.80421,2.26271,2.31545,177.191,126.913,561.709,2.25778,2.25778,2.1632,1.24067,1,2.8273e-09
118.724,82.6642,130.148,91.6451,193.659,-0.336419,2.79396,1.39413,2.02799,1.83045,455.108,129.007,756.285,2.62662,2.9297,2.36397,0.371179,1,2.8273e-09
336.712,86.2756,275.668,201.165,467.957,-1.38479,-1.33422,0.508112,0.875098,0.683875,102.033,126.246,1419.09,3.30491,3.44768,2.88157,0.552339,1,2.8273e-09
60.604,34.3778,79.8175,31.9702,49.2118,-0.536801,-0.886855,2.24856,0.903806,2.80917,91.7814,124.209,429.801,1.45983,4.19269,3.13375,2.74617,1,2.8273e-09
73.3377,43.1368,77.5086,71.7882,78.8692,-1.74143,2.0239,0.977663,0.910746,1.47441,369.594,126.863,590.946,1.52185,3.78505,2.63309,1.52792,1,2.8273e-09
143.008,94.3875,79.0251,55.9356,61.0446,-0.141931,1.13293,2.20176,1.81638,2.83937,281.182,123.096,561.777,1.10745,3.54888,2.6649,2.95483,1,2.8273e-09
105.081,84.2189,256.459,13.0518,251.141,-0.850387,-1.52674,-0.983653,-2.30989,-1.15739,73.3011,127.934,477.852,1.41999,2.90156,2.8985,0.299844,1,2.8273e-09
55.9027,43.6839,75.0796,50.0855,36.9314,1.29648,0.938287,-0.561871,-0.782936,-1.60054,94.1923,120.362,322.713,1.53503,3.25924,2.67753,2.35219,1,2.8273e-09
134.542,120.628,127.998,31.5973,103.224,0.88191,0.774107,1.43468,1.91065,1.95658,254.929,125.496,437.537,1.03245,2.52651,2.4653,2.94338,1,2.8273e-09
44.7526,41.0855,55.0932,34.4247,64.4719,-1.20577,-1.47452,1.20155,-0.884367,0.698001,76.21,124.781,306.564,0.909716,3.06796,1.90188,2.1014,1,2.8273e-09
52.627,33.3721,136.965,35.0643,119.886,0.846834,-0.285566,0.517775,0.714307,0.767782,51.8475,124.127,270.513,1.38187,3.12945,3.1121,0.0370586,1,2.8273e-09
81.291,46.1765,138.755,76.1664,194.786,0.15518,1.01132,0.865306,0.0340868,0.660499,59.8582,126.42,367.211,2.64297,2.95993,2.87348,0.0389308,1,2.8273e-09
83.1466,43.8576,92.0103,22.5945,112.24,-0.97611,-1.39119,-0.608398,1.58361,-0.0602759,34.9589,123.385,336.127,2.51745,2.51745,2.49045,0.293633,1,2.8273e-09
137.141,56.2124,217.347,84.6102,287.62,-1.14928,-1.91655,1.04651,0.427579,0.932021,71.1722,125.403,855.974,3.26757,3.26757,2.41981,0.062766,1,2.8273e-09
66.1955,42.9964,109.094,31.4686,82.4992,-1.28751,1.15579,-0.27387,0.545819,-0.147475,168.21,124.058,344.722,0.634036,3.16445,2.99771,0.510579,1,2.8273e-09
59.3046,53.3606,77.5574,49.8877,44.716,0.212496,-0.0273108,-1.24289,-1.53062,-2.35324,103.159,120.687,309.933,1.72487,3.17333,2.81991,2.23953,1,2.8273e-09
205.367,36.3535,167.661,33.7942,189.559,1.09441,1.93157,-0.698065,0.550661,-0.539102,112.197,121.228,657.105,2.13612,3.27125,2.73644,0.976642,1,2.8273e-09
62.4564,51.418,96.6224,39.1251,73.9955,2.3824,1.78578,-0.272483,-1.18803,-0.981564,86.3882,127.861,536.439,3.06386,3.65909,2.51805,1.4956,1,2.8273e-09
356.548,113.93,383.644,19.0823,388.129,0.534774,-0.0639711,-0.346409,0.365692,-0.325153,248.515,124.16,948.978,2.44943,2.86637,2.72756,1.04151,1,2.8273e-09
99.2343,98.5155,83.3664,48.6568,50.7651,-0.689367,-2.3608,2.03475,1.74396,2.87469,271.909,123.282,1108.44,2.65209,3.81932,2.67701,3.05517,1,2.8273e-09
54.2946,39.2616,68.53,62.9688,122.536,0.298128,-2.9973,-0.00827936,1.53049,0.968343,235.664,121.147,627.959,2.63313,3.08556,3.07031,0.863712,1,2.8273e-09
51.1419,48.2435,118.501,35.0432,130.874,0.374177,2.45709,1.7108,0.286864,1.64767,128.828,128.024,340.937,2.82156,2.84166,2.50769,0.627115,1,2.8273e-09
123.622,49.7956,172.711,38.4203,208.996,-0.601159,0.635711,-0.946989,0.405458,-0.754618,127.329,122.477,452.602,2.85942,2.86838,2.84745,0.955333,1,2.8273e-09
48.9909,37.6255,111.992,55.9105,112.059,2.60963,2.23093,-0.873605,-1.20267,-1.32291,23.6988,127.742,706.026,3.96379,4.42251,2.72501,0.260567,1,2.8273e-09
