ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
54.464,0,73.7045,35.7236,37.9812,0.790644,0,0.368336,-0.945586,-0.292725,5.88485,125.58,199.355,199.355,0.842827,2.73128,2.69843,2.82667,3,-2.14551e-09
63.765,0,83.5301,24.8294,62.4633,-2.44047,0,-0.558044,1.17611,-0.201239,11.1319,125.721,344.478,344.478,1.93967,3.58676,3.05309,0.980671,3,-2.14551e-09
37.4505,0,50.0243,39.5261,12.737,1.26505,0,-0.979987,0.708333,-1.49117,4.152,122.335,192.707,192.707,0.570298,3.82992,3.10292,1.96741,3,2.14554e-09
34.2151,0,59.9991,45.9913,41.6406,-2.50398,0,0.131447,1.47569,1.63948,5.49841,123.628,361.634,361.634,2.02861,3.15241,1.7298,0.784836,3,-2.14554e-09
40.9046,0,51.9508,32.6735,45.8485,2.28693,0,2.14251,-0.0237358,2.26096,6.60237,129.111,195.939,195.939,2.35509,2.35509,2.35066,1.75,3,-2.14551e-09
46.6488,0,121.103,26.565,97.13,-0.133857,0,0.287729,1.20677,0.716907,9.70404,123.635,205.337,205.337,1.5265,3.04585,3.01653,1.45544,3,-2.14551e-09
157.107,0,134.878,40.3387,174.315,1.95064,0,-0.0936649,1.40178,0.361089,31.4109,122.173,500.68,500.68,2.22051,3.51269,2.85654,1.20812,3,2.14551e-09
34.9679,0,68.8045,26.0993,61.6422,0.423884,0,-1.76856,0.251501,-1.84003,5.16335,124.062,208.663,208.663,0.254248,3.43912,2.64966,1.55891,3,-2.14554e-09
54.3347,0,38.5284,31.13,69.6583,-0.91595,0,-1.21554,1.44042,0.0400161,7.82934,121.503,211.783,211.783,3.06016,3.06016,3.04546,2.53761,3,2.14554e-09
132.083,0,65.324,51.7217,116.012,-1.93277,0,-1.00444,0.857391,-0.232657,12.4561,125.507,427.882,427.882,3.0024,3.0024,2.85528,2.06517,3,-2.14554e-09
112.353,0,104.794,42.2911,86.9176,-1.70954,0,-1.46428,-0.815162,-1.78945,7.92613,126.543,270.835,270.835,1.46497,2.86616,2.85564,2.90047,3,2.14554e-09
108.753,48.8719,131.685,81.7956,176.489,1.25754,1.6358,1.59634,1.78519,1.85202,33.1872,121.7,322.872,378.731,2.30431,2.64039,2.61856,0.131052,3,2.14554e-09
58.6762,0,58.6542,39.0692,72.0359,-0.665743,0,1.54684,-0.361294,1.26224,5.35331,124.755,246.315,246.315,1.68059,3.49496,2.7054,2.0484,3,-2.14551e-09
133.501,50.5531,158.107,32.1572,187.962,1.23688,0.674481,-0.178238,1.31663,0.144983,52.569,120.466,406.817,461.424,2.65787,3.42886,3.12322,0.127254,3,-2.14551e-09
63.3545,0,78.4328,61.056,69.5377,0.312626,0,0.732225,0.979751,1.40094,6.58237,122.133,210.035,210.035,1.33016,2.16759,2.12659,2.93082,3,2.14554e-09
58.0609,0,85.8445,19.3288,94.4874,0.6587,0,-0.352082,1.97318,0.385415,9.14116,126.296,216.302,216.302,0.665339,2.86344,2.67911,3.03953,3,-2.14554e-09
51.6654,0,98.5963,48.7175,79.5762,-0.634003,0,0.180946,0.403238,0.46238,4.33466,124.929,213.646,213.646,0.612352,2.7155,2.59033,1.93963,3,-2.14554e-09
102.714,0,75.2596,62.648,84.057,1.12959,0,-2.01038,-1.16156,-2.1777,11.1487,124.735,524.893,524.893,1.60685,4.11974,2.66699,0.664231,3,-2.14551e-09
43.3588,0,76.5511,53.4588,34.691,0.18586,0,0.492563,0.662877,1.54174,3.89669,125.77,175.664,175.664,0.773066,2.83106,2.8144,0.336919,3,2.14554e-09
49.1014,0,93.0394,46.5336,76.7948,-2.66115,0,0.215444,-0.268587,0.0981706,5.31124,120.903,358.762,358.762,0.259935,3.80692,2.49355,2.34812,3,-2.14554e-09
42.1299,0,58.176,31.6144,51.7154,1.82228,0,-0.545509,1.46943,0.58058,6.63635,125.496,222.268,222.268,1.47778,3.43281,2.48551,1.58672,3,-2.14554e-09
49.4544,0,73.8367,33.4049,57.708,0.0739364,0,-0.833827,0.76058,-0.661576,4.21355,126.043,190.128,190.128,1.08939,3.06,2.92225,2.65986,3,-2.14554e-09
162.442,0,108.632,45.6303,129.605,0.914158,0,0.490495,-0.730217,0.146728,14.1155,123.896,368.825,368.825,2.76396,2.76396,2.73129,1.37596,3,-2.14554e-09
34.7865,0,64.8096,53.5619,43.2775,-1.49977,0,0.106929,1.05294,1.30996,6.86186,124.436,232.906,232.906,2.45926,2.45926,1.86184,3.06067,3,-2.14554e-09
103.023,0,56.3364,49.4693,80.5203,-1.55372,0,1.05585,-0.705254,0.402758,10.3551,125.83,352.663,352.663,1.26016,3.31352,2.04195,1.35406,3,2.14554e-09
66.4038,0,91.5055,38.2206,70.5483,0.474766,0,0.612189,-0.376814,0.599088,8.65291,124.743,210.754,210.754,1.40267,2.83359,2.83026,1.0901,3,-2.14554e-09
45.7664,0,94.971,39.2592,68.2087,-0.523198,0,-0.0699971,-0.722866,-0.526178,6.31676,122.523,180.279,180.279,0.746342,1.97513,1.92243,2.06107,3,-2.14554e-09
35.9515,0,80.5606,50.3385,34.6367,-2.12984,0,-0.502818,-0.188539,-1.19201,4.14356,127.823,216.405,216.405,0.987336,2.84756,2.33696,2.0403,3,-2.14554e-09
42.8915,0,76.8713,41.6171,40.995,0.387378,0,1.26917,0.195751,1.90119,9.96305,128.113,181.732,181.732,0.492954,2.46378,2.30058,0.76063,3,-2.14554e-09
91.2128,0,122.553,34.2599,91.155,0.757099,0,1.77393,2.32695,2.45072,6.67775,132.658,289.86,289.86,2.32808,3.08276,2.91023,0.192641,3,-2.14554e-09
34.6272,0,89.4253,35.8379,65.1768,-0.42001,0,2.20444,1.06459,2.62204,6.40889,126.797,250.259,250.259,1.41014,2.68821,0.582018,2.3025,3,-2.14554e-09
40.3808,0,68.0959,54.6268,16.8159,0.588012,0,0.776709,0.384204,2.26224,8.74095,123.93,163.649,163.649,0.601334,1.85314,1.84351,1.00075,3,-2.14551e-09
57.6698,0,102.842,41.1483,82.2995,-0.161797,0,1.06298,1.5289,1.71627,8.44041,122.047,244.95,244.95,1.99925,2.95892,2.69353,0.0238253,3,-2.14551e-09
65.7105,0,83.1863,54.6511,57.5777,2.12487,0,1.23501,1.56103,2.19514,12.0005,127.167,218.656,218.656,1.57624,2.41302,2.24295,1.44002,3,-2.14551e-09
44.7466,0,62.0269,30.8701,36.2206,2.88236,0,1.80242,-0.0521831,2.31377,4.73077,126.577,233.017,233.017,2.67819,2.67819,2.4508,1.68308,3,2.14554e-09
66.8592,0,72.3196,52.5951,123.739,-1.21935,0,1.99007,0.19919,1.5227,4.42384,126.97,404.034,404.034,2.03983,3.91505,2.24213,1.73284,3,-2.14551e-09
53.7369,0,85.3529,38.1099,48.3506,-1.03713,0,0.794929,1.48507,1.88183,6.42749,120.487,273.511,273.511,1.70882,3.34634,2.80027,0.323383,3,2.14551e-09
46.2692,0,114.617,32.5167,93.9127,0.403104,0,-1.31417,-0.516099,-1.56782,6.78252,123.819,242.929,242.929,1.23034,3.53446,3.08924,2.46762,3,-2.14554e-09
34.5613,0,33.1455,24.2587,52.9491,-2.38944,0,1.1395,-1.93552,-0.632782,4.87955,127.785,246.815,246.815,2.5516,4.61171,2.96891,0.645309,3,-2.14551e-09
40.3491,0,59.3893,14.8706,68.6472,-1.22086,0,0.807463,-2.22976,-0.216705,6.51557,132.248,208.494,208.494,0.927407,3.44665,2.78664,2.33047,3,-2.14551e-09
36.2252,0,44.4023,23.964,58.9695,0.550268,0,-1.33656,1.46668,-0.481242,4.79072,129.181,185.508,185.508,2.80416,3.26245,2.66148,0.113986,3,-2.14551e-09
38.9245,0,66.9356,52.3951,16.452,-0.808295,0,-1.4681,-1.12853,-3.2417,4.81616,119.906,161.565,161.565,1.19323,2.05366,1.94478,0.939281,3,-2.14554e-09
34.2362,0,59.283,29.8651,54.9165,1.0119,0,2.05469,0.00601702,2.12966,6.20875,123.909,169.811,169.811,1.5434,2.5559,2.3335,2.76448,3,-2.14551e-09
38.5577,0,97.5775,49.4795,76.7528,-1.04464,0,0.249125,0.528028,0.633262,9.2608,126.936,215.835,215.835,1.82178,2.76232,2.44061,0.635944,3,-2.14551e-09
33.3345,0,66.2994,34.4694,39.4869,1.23017,0,0.323937,1.8737,1.91761,4.7412,123.589,164.114,164.114,2.01981,3.25193,3.12311,0.241938,3,-2.14554e-09
146.065,0,124.532,92.5688,206.069,-0.887677,0,1.7269,0.778845,1.45772,10.9835,125.814,632.577,632.577,2.5615,3.94614,2.95568,0.239656,3,-2.14551e-09
64.3691,0,121.55,41.4031,102.396,-0.226831,0,-1.35923,-1.12604,-1.72462,4.50232,127.842,252.999,252.999,1.39282,2.93433,2.70703,0.546516,3,-2.14554e-09
33.0225,0,46.5843,17.4218,47.7303,-1.17952,0,-1.77968,1.20599,-1.55242,6.65438,127.693,171.678,171.678,1.27376,3.09488,3.03613,1.96551,3,-2.14554e-09
78.4712,0,60.6892,47.9757,82.426,1.99088,0,0.284643,2.01192,1.58991,6.49006,126.835,249.254,249.254,2.6403,3.47744,3.03007,0.111947,3,-2.14554e-09
50.9765,33.2736,103.771,48.6475,93.0905,1.96146,1.40832,0.521196,0.814952,0.938368,28.9951,122.492,234.974,274.723,1.40115,3.35327,3.02821,0.270441,3,-2.14551e-09
59.6308,0,66.2048,59.4057,75.4768,-0.0650368,0,-1.03414,0.125889,-0.865951,8.04527,126.469,210.018,210.018,2.2678,2.2678,2.05031,1.09338,3,-2.14551e-09
35.4741,0,68.0919,47.9904,49.7029,-1.61838,0,-1.79567,-0.641929,-2.24674,3.75178,125.932,171.697,171.697,1.76665,2.49341,2.4871,1.53459,3,-2.14554e-09
51.3842,0,73.2066,63.7924,59.7943,-1.39512,0,0.33291,0.313201,0.696972,4.44627,123.269,248.143,248.143,2.51301,2.51301,1.8246,1.54661,3,-2.14554e-09
55.6373,0,73.1831,46.4181,49.8131,1.06892,0,2.1312,1.0955,2.69099,4.82291,125.716,199.088,199.088,1.67649,2.44549,2.20271,1.11023,3,2.14551e-09
73.3669,0,58.2799,50.0645,44.8795,0.804064,0,0.00120692,1.38267,1.48085,7.09449,127.423,204.947,204.947,1.7854,1.7854,1.5947,0.0511348,3,2.14551e-09
41.2443,0,85.6392,46.0127,63.8363,1.3391,0,1.46422,2.14142,2.45334,6.04426,123.022,178.837,178.837,2.16182,3.13058,3.12808,1.10285,3,-2.14551e-09
50.197,0,61.7762,13.669,71.14,-0.382978,0,1.32121,-1.73317,0.870601,4.15681,129.964,210.705,210.705,1.70577,3.27134,2.79239,2.41188,3,2.14554e-09
78.8247,67.5195,92.508,74.7285,115.323,1.34944,-0.205715,0.35646,0.0194051,0.300084,154.87,124.344,273.938,370.164,1.95257,3.24235,3.08656,1.32674,3,-2.14554e-09
142.019,0,112.343,51.2473,107.228,-0.471628,0,-0.808395,-0.511032,-1.01423,11.8325,125.606,307.989,307.989,0.690349,2.71241,2.69143,1.22515,3,-2.14554e-09
33.4888,0,40.9293,30.1451,47.3047,-0.191411,0,1.45122,-1.07116,0.826849,6.92134,125.763,170.517,170.517,1.11526,2.57333,1.98085,2.28027,3,-2.14551e-09
38.2127,0,60.834,32.7313,37.6402,-2.5106,0,0.326921,-1.38886,-0.948586,6.90654,121.599,248.518,248.518,1.26543,4.01384,2.83891,1.61644,3,-2.14551e-09
55.1044,0,87.8812,56.1507,80.9727,-0.376034,0,0.0781809,0.538877,0.460522,6.40934,123.509,209.717,209.717,1.54205,2.55626,2.51558,0.298977,3,2.14554e-09
126.59,0,85.0351,69.2501,96.1614,-0.980758,0,0.395817,0.738552,0.838875,6.03699,123.513,366.854,366.854,1.43289,2.98236,2.64566,0.600577,3,-2.14551e-09
58.8839,0,69.2829,37.8736,31.5535,-0.081381,0,0.407266,1.78856,2.18924,6.12563,127.835,210.144,210.144,1.78856,3.00284,2.96281,0.242053,3,2.14551e-09
33.251,0,46.8852,39.3272,19.2201,-0.229319,0,1.10066,-0.809101,1.14879,6.04696,126.875,164.088,164.088,0.928829,2.5776,2.20798,0.891956,3,2.14551e-09
81.1896,0,111.06,42.8663,106.464,-2.04797,0,-0.0682228,-0.778449,-0.406033,6.45513,121.912,332.016,332.016,0.91824,3.64919,3.06549,1.67914,3,-2.14551e-09
33.0555,0,52.7435,52.5994,13.1822,-1.23923,0,1.44284,0.223336,2.88164,4.60273,124.846,221.958,221.958,0.425079,2.69271,0.239162,2.76816,3,-2.14551e-09
48.3035,0,36.4174,17.8315,53.0919,0.550033,0,-1.18142,2.05689,0.276011,4.92252,124.113,185.779,185.779,1.18303,3.35522,2.87394,2.81225,3,-2.14554e-09
55.8151,0,110.142,37.8002,91.9819,-1.20258,0,-1.27857,-0.546529,-1.53771,8.89246,125.533,208.528,208.528,0.796745,3.05934,3.05839,0.415149,3,-2.14554e-09
38.8125,0,81.5022,49.245,33.4946,-0.141872,0,0.949754,1.03744,2.20684,3.56415,126.506,184.842,184.842,1.55528,1.99654,1.67169,0.453694,3,-2.14551e-09
58.5333,0,105.581,36.4544,81.5253,1.69264,0,1.32025,0.567361,1.65434,11.4926,125.755,214.909,214.909,1.46717,2.84778,2.82333,2.81991,3,-2.14551e-09
51.5584,0,66.9611,23.8564,50.2268,-0.287483,0,-2.09557,-0.0421217,-2.38023,5.32795,123.235,210.328,210.328,0.589531,3.01892,2.41759,0.792796,3,-2.14554e-09
108.114,0,115.239,19.5907,100.498,-0.987458,0,0.204234,1.86861,0.772991,14.7435,126.162,345.25,345.25,3.01713,3.01713,2.77181,1.81543,3,-2.14554e-09
80.4042,0,77.3793,45.7319,97.8443,-0.257803,0,-0.99681,0.540561,-0.619897,7.3281,125.417,239.125,239.125,2.52795,2.58916,2.48145,0.158336,3,-2.14554e-09
44.4277,0,51.6692,43.6706,55.109,2.19813,0,-0.924994,0.927221,-0.151084,6.96136,127.578,284.05,284.05,1.97009,3.68816,1.9618,0.664137,3,-2.14554e-09
59.3964,0,67.1437,45.8857,42.1874,-1.04404,0,0.0500117,-1.08246,-1.1035,5.2729,124.048,197.838,197.838,1.2839,2.54063,2.293,2.20793,3,2.14551e-09
103.494,0,101.126,32.4722,68.6549,1.49809,0,-0.397069,0.40118,-0.395116,7.32681,123.858,332.835,332.835,0.811432,3.3111,2.7151,1.13889,3,-2.14554e-09
37.5186,0,58.5012,36.3604,22.1452,-0.617472,0,2.04553,0.378026,3.06364,3.94663,126.202,231.326,231.326,0.998013,4.05747,3.06129,3.02487,3,-2.14554e-09
37.8348,0,60.0137,27.944,47.763,0.471478,0,0.284775,-1.74442,-1.05396,7.02679,122.802,181.166,181.166,1.84042,3.07664,3.07097,0.236509,3,-2.14554e-09
149.517,0,163.578,49.7877,173.797,0.253717,0,-0.418395,-0.189481,-0.445142,15.6236,125.491,380.701,380.701,2.16511,2.85553,2.7753,0.160198,3,-2.14551e-09
190.412,49.4483,163.837,35.4426,169.359,0.205251,0.318588,-0.790222,0.0495142,-0.760667,71.5086,123.98,438.102,491.805,2.32533,3.19558,3.03657,0.583613,3,-2.14551e-09
33.7861,0,42.2043,20.5641,34.0712,-1.02663,0,-1.16254,1.67459,-0.231059,5.6457,126.119,175.567,175.567,1.80071,1.80071,1.79558,0.884887,3,2.14551e-09
86.1739,0,111.274,49.1278,102.73,-0.0934054,0,-0.331128,-0.27782,-0.48106,16.7953,123.25,246.11,246.11,1.34139,2.28498,2.27258,0.729073,3,-2.14554e-09
34.8307,0,78.5719,41.9939,51.9916,0.456447,0,-2.32492,-1.25452,-2.88832,5.62957,126.446,269.333,269.333,2.27787,3.60451,2.29271,2.18529,3,-2.14551e-09
57.147,0,54.5581,50.9344,31.8804,2.26128,0,-2.10169,-0.809296,-2.81702,5.80366,124.245,571.63,571.63,1.21862,4.83718,2.08875,0.752036,3,-2.14554e-09
73.0221,0,71.3888,41.5818,75.7113,-2.48269,0,-1.00624,0.526862,-0.743772,11.676,124.441,334.198,334.198,1.22231,3.2966,2.94749,0.476782,3,-2.14551e-09
44.956,0,64.4534,63.6871,32.6803,0.532429,0,2.39052,2.13095,3.62605,6.63901,125.02,227.131,227.131,2.04781,2.04781,0.860811,2.89485,3,-2.14554e-09
37.9781,0,48.8284,41.8757,41.2804,-0.914061,0,1.82787,0.0411518,1.99969,6.75218,122.405,224.312,224.312,1.76776,2.95837,1.11076,1.19694,3,-2.14551e-09
40.6707,0,50.1764,33.2128,35.7529,-1.3623,0,0.103408,-1.97679,-1.8629,6.02011,126.066,176.264,176.264,0.257162,2.40259,1.90372,2.13917,3,2.14551e-09
110.565,0,113.756,50.8108,116.196,0.942073,0,0.571242,1.10313,1.00085,5.14592,123.51,281.585,281.585,0.587641,2.69885,2.67325,2.53539,3,2.14554e-09
47.4747,0,87.811,47.9358,58.58,-1.24537,0,0.285946,0.741905,0.949566,5.68717,126.039,242.048,242.048,0.389974,2.91603,2.4816,2.74677,3,2.14551e-09
41.7013,0,87.6289,46.9105,50.4285,-2.79622,0,-1.17612,-1.66356,-2.29571,3.29502,128.662,212.088,212.088,2.1377,2.40583,1.77856,0.00651522,3,-2.14554e-09
93.1131,0,72.2256,62.8337,112.666,0.712556,0,-0.615705,0.81353,0.0852117,7.99944,128.48,276.686,276.686,1.50224,2.95739,2.64232,1.20653,3,-2.14554e-09
61.2574,0,58.3888,51.3408,63.2417,-1.15545,0,0.515199,-0.930122,-0.363713,4.52212,124.387,221.781,221.781,1.08475,3.01565,2.51059,1.55599,3,-2.14554e-09
69.2954,0,57.652,35.5311,58.5393,0.468952,0,-0.429362,1.43371,0.70475,9.54158,121.146,204.181,204.181,2.01508,2.88256,2.73901,0.270483,3,-2.14554e-09
77.5002,0,106.799,48.2884,92.9984,0.264944,0,-0.58823,-0.835575,-1.0168,9.0185,125.382,256.354,256.354,1.30316,2.93924,2.81269,1.64985,3,-2.14554e-09
34.8974,0,61.2861,52.0594,59.0122,-0.968281,0,-1.62839,-0.338428,-1.76939,3.503,124.306,169.636,169.636,0.381494,1.87959,1.75986,2.64205,3,-2.14551e-09
64.1046,0,103.29,31.1066,73.4751,-0.120253,0,0.83332,-0.0345658,1.07674,12.3509,123.45,219.651,219.651,1.55414,2.81633,2.64999,0.819591,3,-2.14554e-09
92.3712,0,97.4132,37.0112,70.7972,0.5749,0,1.18446,2.10211,2.12943,14.7026,127.722,261.072,261.072,2.10328,2.82562,2.75909,0.937262,3,-2.14554e-09
36.7076,0,90.441,31.3525,81.824,-0.463015,0,-0.483615,1.08969,-0.0503884,6.68683,129.344,187.362,187.362,0.894546,3.02507,3.025,2.50564,3,2.14551e-09
137.973,0,82.5207,71.0585,133.832,-0.783974,0,0.257206,-0.974694,-0.429743,11.8774,125.531,326.41,326.41,1.07826,2.51268,2.28682,2.50672,3,-2.14551e-09
110.392,0,108.536,90.3719,177.231,-2.13361,0,-0.452361,-1.28982,-0.978574,14.297,124.274,385.892,385.892,0.458088,3.13949,2.65137,2.72358,3,-2.14551e-09
53.9893,0,69.7182,55.623,29.4432,2.16883,0,0.445321,0.53021,1.50409,6.3625,121.949,231.895,231.895,1.36917,3.2668,2.77515,1.48042,3,-2.14554e-09
88.3173,0,72.7316,63.9199,57.3407,-1.03681,0,0.124764,0.216795,0.392106,6.54153,124.198,262.287,262.287,2.0993,2.0993,1.74866,1.6963,3,-2.14554e-09
72.5742,0,98.1801,35.6697,62.5419,1.1026,0,0.486026,-0.0765078,0.692904,6.20017,123.053,224.491,224.491,0.649261,3.0314,2.96804,2.53755,3,-2.14554e-09
38.3347,0,103.867,40.1395,76.422,1.80464,0,0.89382,1.14261,1.49719,4.97516,123.114,189.902,189.902,0.972005,2.65043,2.48901,2.10707,3,-2.14551e-09
82.0193,0,89.9605,41.5109,73.1807,0.9062,0,-0.153532,-1.11272,-0.852235,8.69942,125.047,271.344,271.344,0.806141,2.95501,2.75845,2.73335,3,-2.14551e-09
35.274,0,65.8425,55.5855,33.4007,-1.08893,0,0.23083,0.90779,1.52387,1.95166,123.982,203.873,203.873,1.44753,2.87012,2.54869,2.30548,3,-2.14551e-09
43.7159,0,101.576,38.4444,65.3863,0.0494098,0,0.775588,1.06383,1.47871,2.9289,125.129,194.497,194.497,0.795473,3.14605,3.06109,2.88434,3,2.14551e-09
35.4439,0,75.5923,54.9099,35.8284,-0.169545,0,0.228101,0.5108,1.08014,4.42258,126.811,170.436,170.436,1.15707,1.96013,1.91937,3.05374,3,2.14551e-09
45.7613,45.049,54.9806,50.2343,17.2961,-2.89786,-2.35102,-2.22696,-0.946947,-3.57005,94.0404,126.289,196.922,250.705,0.738841,2.81898,2.73798,2.81685,3,2.14551e-09
41.8747,0,69.5079,32.3845,44.4631,-0.31697,0,0.30039,-1.1809,-0.566885,6.89954,119.65,170.241,170.241,0.477012,2.86029,2.79287,3.11977,3,-2.14554e-09
48.3198,0,77.2215,38.6412,53.1285,0.700215,0,-0.327038,0.890618,0.250369,6.93533,124.9,190.922,190.922,0.573676,2.855,2.66379,2.19247,3,2.14551e-09
59.5912,0,77.465,53.6782,100.345,0.649405,0,0.490137,-0.881271,-0.140682,6.62924,127.495,230.457,230.457,0.961679,2.69729,2.69258,1.86518,3,2.14554e-09
33.383,0,58.8874,37.6197,53.015,2.72102,0,2.14833,0.397811,2.30948,5.64587,123.338,188.693,188.693,1.81277,1.88802,1.79907,0.658006,3,-2.14551e-09
39.4897,0,48.3652,45.9924,30.059,1.82465,0,0.489497,-1.08322,-1.00416,5.10273,121.382,241.409,241.409,2.29713,2.29713,1.86927,2.816,3,-2.14554e-09
39.3394,0,37.6327,25.8982,58.1236,2.21578,0,1.7846,-0.977894,1.11783,6.79213,119.195,216.462,216.462,3.06972,3.06972,3.03929,1.91126,3,-2.14554e-09
65.9587,0,69.446,54.6012,31.206,0.140833,0,1.01816,1.62388,2.6361,6.566,125.89,222.084,222.084,2.0053,2.0053,1.8032,2.32036,3,-2.14551e-09
61.299,0,50.5552,19.1634,53.2857,-0.674254,0,-0.864883,1.94166,0.296461,9.81076,127.195,212.787,212.787,2.55181,2.55181,2.54468,2.94458,3,-2.14554e-09
59.1301,0,104.165,42.0233,74.5224,-2.16963,0,-0.977908,-0.837247,-1.49803,5.49581,126.112,238.547,238.547,1.16322,3.17864,2.94679,1.63452,3,-2.14554e-09
35.2863,0,68.4652,57.1108,52.9652,-0.770575,0,-2.36355,-1.47863,-2.89906,3.05713,127.401,193.694,193.694,1.84233,2.79262,2.29372,1.63455,3,2.14554e-09
79.2884,0,73.3712,39.281,59.091,0.29046,0,-1.0456,0.293686,-1.10861,8.69808,123.243,233.27,233.27,1.26751,2.69955,2.34574,1.62928,3,-2.14554e-09
44.6725,0,63.8449,33.2828,30.5981,0.748768,0,-1.62298,0.0381565,-2.32029,4.75753,125.856,230.413,230.413,0.766939,3.6855,2.82094,2.39598,3,-2.14551e-09
59.8739,0,41.2634,39.9762,59.8411,1.47551,0,-0.469953,1.76202,1.22322,7.49211,123.563,211.669,211.669,1.91135,2.85317,2.08704,1.96974,3,-2.14554e-09
39.8931,0,91.9321,37.8218,56.6948,-1.89705,0,-1.44012,-0.678789,-2.02413,6.37949,125.445,184.385,184.385,0.681986,2.85435,2.81754,0.677993,3,-2.14554e-09
67.1049,0,58.5749,13.692,47.7862,0.392018,0,-0.868632,1.85969,-0.301509,5.6665,116.892,198.333,198.333,1.50181,3.28516,3.03366,2.02441,3,-2.14554e-09
35.781,0,44.347,16.2108,49.6579,-0.413817,0,-2.12947,0.999826,-1.91472,5.3261,127.388,177.013,177.013,2.5195,2.97028,2.42468,1.07811,3,-2.14551e-09
117.898,0,128.719,33.4122,106.856,-0.625249,0,0.0731171,0.546654,0.264628,15.0297,125.9,305.796,305.796,1.61464,3.05013,2.9691,0.59223,3,2.14551e-09
63.5292,0,88.4549,49.0613,63.7065,0.713312,0,0.774602,0.307256,1.15341,15.1991,125.767,206.408,206.408,1.33813,2.48233,2.48157,0.137249,3,2.14551e-09
62.6223,0,69.7651,53.1332,44.0861,0.76978,0,-1.06062,-1.62671,-2.30424,6.05285,119.918,290.414,290.414,2.59759,2.59759,1.84313,1.41874,3,-2.14554e-09
37.0793,0,32.9399,10.7695,29.3968,-0.532879,0,-2.22002,1.43535,-2.18116,4.56541,118.61,161.534,161.534,2.33896,3.23278,2.75761,0.386672,3,-2.14551e-09
41.9083,0,64.9978,35.7314,55.2459,0.743758,0,0.863741,-0.799489,0.545884,4.23176,123.059,180.615,180.615,1.97549,2.44697,2.44402,0.66736,3,-2.14551e-09
126.157,0,142.242,28.1563,117.219,-0.559433,0,0.275613,0.526931,0.455313,7.57258,124.698,325.751,325.751,0.945506,3.18179,3.07026,1.28505,3,2.14554e-09
47.9711,0,74.373,48.1387,59.5718,-1.22445,0,0.0115868,-0.914491,-0.757392,5.78031,121.477,196.77,196.77,1.67389,2.73024,2.43442,0.23183,3,2.14554e-09
73.2392,0,132.259,19.0402,150.802,-1.30634,0,0.0378735,2.08916,0.512631,10.0627,122.573,344.185,344.185,3.26081,3.26081,2.97085,0.323674,3,2.14554e-09
52.2388,0,76.2628,54.4078,32.0971,1.12328,0,-0.020846,-0.365986,-0.639394,7.1424,128.623,216.258,216.258,1.30922,2.37213,2.07798,2.89615,3,-2.14554e-09
75.8749,0,84.7941,68.0353,89.6614,1.56224,0,1.73004,1.46136,2.1261,4.36914,125.446,228.841,228.841,2.17806,2.60841,2.60301,0.160587,3,-2.14554e-09
36.4499,0,65.9059,55.7811,16.5648,-0.850107,0,-0.96252,-1.31529,-3.02476,6.85295,122.456,160.561,160.561,1.43854,2.48933,2.48679,0.288858,3,2.14554e-09
122.911,0,83.3021,61.5584,74.5606,-0.74955,0,-1.07974,-1.27094,-1.75668,6.90156,124.953,268.566,268.566,1.36887,2.08162,2.05527,1.6204,3,-2.14554e-09
76.3803,0,99.3964,75.1925,130.215,-0.834657,0,-0.449077,-0.951066,-0.874455,11.0926,124.292,252.217,252.217,2.51055,2.54967,2.52035,0.0360834,3,-2.14554e-09
37.3838,0,56.8449,30.7282,29.88,1.35177,0,0.061489,-1.86282,-1.85435,6.48699,124.514,233.688,233.688,1.97447,2.6811,2.3502,1.79504,3,-2.14551e-09
49.7739,0,93.1258,49.1649,91.7865,-1.34428,0,-0.828064,-1.69857,-1.59178,8.99185,124.564,201.571,201.571,1.98774,2.75845,2.70972,0.674936,3,-2.14551e-09
37.154,0,80.0464,29.7448,88.0839,-2.1212,0,-1.23143,0.700209,-0.995242,3.66862,127.707,222.647,222.647,3.25393,3.25393,3.12992,0.901916,3,-2.14554e-09
54.7096,0,71.6921,65.0922,61.9496,-0.937518,0,0.109665,-0.178513,-0.0613619,6.31842,123.541,209.705,209.705,1.24796,2.38954,2.14786,0.694031,3,-2.14551e-09
35.3643,0,51.1172,44.8889,14.3663,0.698836,0,-0.117452,-1.64011,-2.79742,7.69254,124.264,195.462,195.462,2.03195,2.03195,1.86078,2.92302,3,2.14551e-09
34.1907,0,79.4907,44.9117,38.1041,1.03708,0,0.574239,1.25229,1.86729,5.24033,125.416,164.465,164.465,1.57638,2.19581,2.14647,0.306344,3,2.14554e-09
72.1425,0,82.1797,52.9099,59.3863,-2.13024,0,-0.995025,-1.48086,-1.95826,6.29791,125.575,232.271,232.271,2.11094,2.84421,2.60784,0.165418,3,2.14554e-09
39.9327,0,67.4913,32.8184,36.5145,1.18775,0,-0.465219,1.22031,0.480112,7.35022,129.073,191.487,191.487,0.903753,2.98232,2.48232,2.38289,3,2.14554e-09
50.6989,0,68.971,55.5819,71.4264,-0.610166,0,1.50204,0.36416,1.5902,7.89063,126.232,246.954,246.954,2.02689,3.3774,2.63541,0.28303,3,-2.14554e-09
