nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
1,0,33.6852,0,69.8425,63.4821,46.2299,0.90586,0,-1.57303,-1.19334,-2.41344,3.24175,127.613,255.446,255.446,2.00123,3.00566,1.69973,0.462596,4,6.06e-09
1,0,119.376,0,91.6304,64.4189,118.873,-1.34676,0,-2.04588,-1.08547,-2.00414,18.1733,126.873,297.657,297.657,2.17244,2.77973,2.69038,1.32349,4,6.06e-09
1,0,129.145,0,182.513,52.6659,200.742,0.559713,0,0.494729,0.454818,0.561832,15.2251,122.586,357.457,357.457,0.575446,2.72394,2.72317,1.8576,4,6.06e-09
1,0,62.5641,0,80.164,37.318,60.5172,-0.791518,0,-0.0294269,1.30425,0.890881,6.89099,127.662,237.411,237.411,1.38978,2.76928,2.66236,2.23135,4,6.06e-09
1,0,75.8368,0,127.654,41.556,109.397,0.0599651,0,1.09949,1.12885,1.48033,15.5061,129.109,273.11,273.11,1.41771,2.70815,2.50069,0.746678,4,6.06e-09
1,0,37.4222,0,92.156,45.8759,55.853,-0.239191,0,0.28401,-0.0747496,0.402522,3.51198,128.387,176.684,176.684,0.219545,2.16431,2.10012,1.3207,4,6.06e-09
1,1,32.7382,0,80.5885,56.2629,55.6912,-1.99716,0,-0.180833,-0.135361,-0.390289,3.74703,125.045,204.909,204.909,0.363551,2.41962,1.59859,0.443267,4,6.06e-09
2,2,81.6541,43.0156,56.6792,52.4303,24.0323,-2.85692,1.48608,0.707954,1.85286,2.84816,526.834,125.169,811.601,972.38,4.22149,4.22149,2.26113,2.9583,4,6.06e-09
1,1,81.4227,0,64.4716,53.9432,10.5291,-0.578774,0,-1.42573,-2.12286,-4.19288,6.05738,125.184,231.362,231.362,1.5577,3.05387,2.93407,2.56315,4,6.06e-09
1,0,39.5583,0,71.1007,54.1852,16.916,1.04789,0,-0.517882,-0.47861,-2.0621,4.68524,124.163,202.705,202.705,1.26507,3.13408,2.71493,1.56072,4,6.06e-09
1,1,44.3743,0,75.8144,58.6602,58.4139,-0.402622,0,-1.05787,-0.655423,-1.59008,6.75554,124.102,181.254,181.254,0.969597,3.13862,3.06946,3.08484,4,6.06e-09
1,0,64.4947,0,110.44,28.0476,98.7397,-2.46654,0,-0.480622,-1.89648,-1.18554,7.34259,129.415,294.242,294.242,1.28394,3.60834,3.01268,1.3769,4,6.06e-09
1,0,70.1722,0,95.4938,36.582,71.2276,-0.395145,0,-1.37091,-2.23779,-2.28253,6.11249,123.144,246.848,246.848,1.3714,2.47932,2.27924,2.31597,4,6.06e-09
1,0,54.0747,0,78.041,42.8913,76.607,-0.663136,0,0.851619,2.18804,1.94949,7.47217,125.215,289.372,289.372,2.58938,2.58938,2.1001,2.43587,4,6.06e-09
1,0,50.2907,0,72.6108,46.6646,44.1069,-0.510024,0,0.577483,1.56138,1.9419,5.21788,125.836,225.557,225.557,0.660979,3.15072,2.95709,3.00453,4,6.06e-09
1,1,64.9697,0,82.2296,23.3642,81.2863,1.7453,0,0.805336,-1.12182,0.491191,8.58264,119.073,256.751,256.751,3.03848,3.03848,2.88943,2.46105,4,6.06e-09
1,0,38.9327,0,67.5368,54.3094,13.2619,-0.291274,0,1.42867,0.750949,3.28892,4.01773,128.144,195.79,195.79,1.27432,2.31711,1.55267,2.60269,4,6.06e-09
1,0,46.517,0,81.5243,25.3873,84.2201,0.610075,0,0.121415,2.0735,1.07692,9.30436,122.756,187.811,187.811,1.43391,2.78162,2.73836,1.3096,4,6.06e-09
1,1,35.3187,0,72.3685,46.8328,57.0905,0.617322,0,0.868384,-0.219045,0.925433,5.90504,123.969,170.615,170.615,0.865956,2.09457,2.07946,1.13229,4,6.06e-09
1,1,47.9329,0,72.7072,51.5204,22.2528,1.10699,0,-1.17305,-0.683903,-2.56838,8.85566,125.903,252.798,252.798,1.72462,2.40795,0.774364,0.672763,4,6.06e-09
2,1,36.0588,33.5906,60.0743,36.1271,34.5653,-0.283359,1.6995,0.511379,2.21158,2.43117,92.0017,126.485,188.449,232.645,0.833303,0.833303,0.25057,1.30206,4,6.06e-09
1,1,34.1537,0,117.566,20.6542,115.212,-1.18796,0,-0.775227,0.951385,-0.632267,3.48373,122.707,158.712,158.712,1.17944,1.17944,1.10487,2.64906,4,6.06e-09
1,1,45.249,0,75.8766,54.457,49.2995,0.89558,0,-0.258675,0.268309,-0.102454,4.8403,125.422,172.471,172.471,1.07368,1.19746,0.318776,3.12605,4,6.06e-09
2,1,121.338,77.3721,80.2278,48.4354,31.9249,1.49056,-0.94179,0.749629,0.725532,1.89913,349.539,124.649,222.293,481.447,0.868796,0.868796,0.453677,2.42856,4,6.06e-09
1,1,119.182,0,94.6889,61.6768,103.855,1.06168,0,-0.862214,-1.34041,-1.41829,5.0646,122.578,446.776,446.776,1.34048,3.40104,2.80458,1.72367,4,6.06e-09
1,1,131.065,0,68.2973,50.3996,62.172,-1.17274,0,-1.19758,-2.28566,-2.42333,14.2102,121.314,266.697,266.697,1.33785,2.62493,2.62481,3.06203,4,6.06e-09
1,1,53.206,0,61.0791,58.589,22.0396,-0.00218673,0,1.25898,2.04548,3.37487,6.94044,127.141,227.04,227.04,1.4286,1.4286,0.671098,2.48744,4,6.06e-09
1,0,47.1036,0,37.805,24.5721,40.2728,-2.92851,0,0.434868,-2.35256,-1.7386,7.60542,124.714,271.142,271.142,2.85724,4.04739,2.25146,0.616304,4,6.06e-09
1,0,59.019,0,71.1896,33.8383,58.8923,-2.07054,0,0.339655,-1.3344,-0.566148,9.06439,126.669,273.757,273.757,1.3507,3.86604,3.02279,1.29267,4,6.06e-09
1,0,44.6754,0,46.6038,32.2814,40.6622,-1.26523,0,0.171348,2.43742,2.2529,5.79871,127.364,296.19,296.19,2.68965,2.68965,2.27386,2.17963,4,6.06e-09
1,0,54.7009,0,62.4615,59.0659,24.7038,1.80579,0,1.3209,0.622597,2.48947,4.56709,126.617,189.687,189.687,1.56651,3.10902,3.07097,1.10246,4,6.06e-09
1,0,55.7533,0,65.5456,27.1178,42.185,-0.857805,0,-2.18792,-0.302962,-2.64946,6.47566,123.403,177.061,177.061,0.386683,1.86167,1.30254,1.18298,4,6.06e-09
1,1,156.247,0,73.8835,69.216,90.3932,0.96013,0,1.18446,2.03866,2.11905,13.8548,127.556,321.887,321.887,1.19126,2.50643,2.49637,2.6235,4,6.06e-09
1,1,49.9016,0,84.5575,31.6459,58.2278,-1.91528,0,-1.66061,-0.218911,-2.04579,3.26078,129.256,187.393,187.393,0.653105,1.47421,1.45204,2.7792,4,6.06e-09
1,2,50.2066,0,63.1613,51.1261,22.5097,0.70746,0,-1.96905,-1.01218,-3.2258,9.24601,125.476,276.949,276.949,2.71161,2.71161,0.434931,0.353089,4,6.06e-09
1,1,86.2871,0,79.0467,57.3749,107.784,-1.81318,0,0.310841,-1.05332,-0.425661,8.56779,129.716,323.677,323.677,1.85956,3.68234,3.00801,0.402943,4,6.06e-09
1,0,54.5879,0,70.3883,65.5366,59.1823,-1.22609,0,0.846933,1.29515,1.81917,9.04831,126.156,313.742,313.742,2.8691,2.8691,1.9835,3.13691,4,6.06e-09
1,0,94.5494,0,91.7242,54.277,80.0104,-0.517756,0,0.27407,0.0188676,0.325182,10.4509,123.453,255.687,255.687,0.640142,2.52216,2.39464,2.97314,4,6.06e-09
2,1,84.9789,57.6663,79.3493,46.5263,60.8989,1.35095,-1.6157,-0.190453,-1.30223,-1.22249,297.086,131.107,341.894,487.076,1.9133,3.19699,2.80086,0.675152,4,6.06e-09
1,0,49.1699,0,68.1725,63.0206,39.4725,2.87064,0,1.49431,1.16327,2.48515,7.48815,126.999,226.468,226.468,1.49585,2.90191,2.55476,2.62249,4,6.06e-09
1,0,58.6815,0,64.957,20.4539,45.0948,0.5116,0,1.86942,-0.458553,2.17491,5.55954,127.912,198.257,198.257,1.13408,2.7177,2.35419,2.96406,4,6.06e-09
1,0,33.3799,0,56.1556,52.6972,5.742,-0.390008,0,1.94111,0.762594,4.40834,4.74766,128.158,205.594,205.594,1.35844,3.49943,2.60996,0.676836,4,6.06e-09
1,1,132.151,0,144.739,38.0951,139.913,-0.186102,0,0.186452,-0.420463,0.0760433,22.3261,126.28,322.499,322.499,0.194812,3.15386,3.13178,3.07532,4,6.06e-09
1,0,82.348,0,106.894,33.6994,79.8063,-2.5169,0,-1.30196,-0.583801,-1.66227,8.00579,123.841,282.883,282.883,0.737538,2.93663,2.67352,0.553678,4,6.06e-09
1,0,109.585,0,163.727,29.9983,149.807,0.616946,0,0.0799738,0.347624,0.157862,5.72057,124.263,309.987,309.987,0.541947,2.89564,2.84541,1.71716,4,6.06e-09
1,0,46.2166,0,71.6238,30.5262,64.099,0.436982,0,-1.50739,0.332695,-1.54501,8.30413,126.761,220.814,220.814,2.26426,3.2586,2.61494,0.60526,4,6.06e-09
1,0,76.2597,0,90.1795,45.0788,57.964,1.31288,0,-0.230897,-0.725285,-0.865196,11.217,126.289,292.456,292.456,0.310055,3.16266,2.76028,2.55335,4,6.06e-09
1,0,42.3696,0,65.2526,61.293,12.3812,-0.00134368,0,1.76085,1.81778,4.08518,4.55162,125.99,223.844,223.844,1.94441,2.87398,2.27034,1.44563,4,6.06e-09
1,1,41.2555,0,67.3546,57.9838,45.2322,1.16007,0,-0.528139,-1.23404,-1.76616,5.47857,125.268,237.283,237.283,1.32085,2.75612,2.17856,0.231682,4,6.06e-09
1,0,102.379,0,89.5846,52.8965,113.079,1.86078,0,-0.49326,0.712871,-0.0443614,9.51978,123.633,391.44,391.44,2.49633,3.2887,2.29653,0.232155,4,6.06e-09
1,1,46.3605,0,101.801,22.418,80.0157,0.782941,0,1.9698,0.440937,2.2307,4.4455,124.442,190.504,190.504,0.571317,2.18969,1.84014,0.727544,4,6.06e-09
1,0,35.6613,0,72.2197,49.9455,22.3479,-2.18086,0,0.215987,-0.481982,-0.404807,4.77143,127.494,234.663,234.663,1.3834,2.88806,1.61122,0.26383,4,6.06e-09
1,1,78.5561,0,72.3251,45.58,40.7813,-0.456255,0,-2.04595,-1.05522,-2.79569,6.46013,125.49,244.133,244.133,1.91047,2.74531,2.23822,0.146394,4,6.06e-09
1,1,50.7977,0,67.1033,64.8239,47.6334,-0.955128,0,0.367029,0.0754211,0.595625,4.68044,124.533,187.254,187.254,0.129139,1.97651,1.46918,0.829553,4,6.06e-09
1,1,39.0953,0,62.5401,59.3684,51.3088,0.684188,0,-1.69497,-0.69658,-2.11399,6.85947,127.467,221.61,221.61,1.6596,2.73721,1.35349,1.24429,4,6.06e-09
1,0,45.4389,0,93.1346,32.8555,61.2157,-0.9087,0,-1.23763,-2.46327,-2.41147,9.32629,131.635,199.429,199.429,1.58126,3.06313,3.04541,1.74995,4,6.06e-09
1,0,35.3864,0,110.059,57.185,112.373,-1.35989,0,0.565088,0.529071,0.782891,2.47019,123.899,230.779,230.779,0.534536,2.56459,1.69457,0.0206754,4,6.06e-09
1,0,37.9407,0,51.2336,50.0135,48.5737,-0.0785424,0,0.575528,2.1321,2.29689,3.71225,124.335,201.911,201.911,0.927845,2.8218,2.74495,2.01717,4,6.06e-09
1,0,41.0739,0,72.0032,37.7158,37.5693,-2.45982,0,-0.51955,-1.8085,-2.09989,3.49294,125.694,208.381,208.381,1.8745,3.58425,3.01367,0.660853,4,6.06e-09
1,0,80.6924,0,62.9777,54.407,47.6036,-2.50949,0,0.637157,-0.329221,0.497281,9.72545,122.351,424.435,424.435,1.88175,3.9971,2.46484,0.352991,4,6.06e-09
2,0,59.2917,44.269,86.7246,27.6226,81.4037,-0.42757,1.46201,0.530449,2.27479,1.53983,131.007,125.634,252.953,317.46,1.08065,2.43972,2.24375,1.40318,4,6.06e-09
1,1,33.4666,0,37.0902,33.9765,50.812,1.83677,0,-0.935768,1.4915,0.588666,4.08967,119.728,182.58,182.58,1.5453,2.8939,0.829249,1.12522,4,6.06e-09
1,1,34.9034,0,69.693,64.09,68.1495,1.13023,0,0.760548,1.59294,1.84096,6.30177,128.574,173.155,173.155,1.25475,3.06367,3.04129,1.84135,4,6.06e-09
1,0,46.4298,0,48.5511,40.3108,15.09,-1.74414,0,-1.26701,0.579225,-1.99894,5.05301,128.31,205.474,205.474,0.622845,2.16488,2.11165,1.08769,4,6.06e-09
1,1,50.9002,0,84.6056,53.1045,64.5715,2.04807,0,0.111649,-0.294529,-0.0989868,7.78743,124.684,262.108,262.108,2.25756,2.25756,1.16053,2.97721,4,6.06e-09
1,0,44.6652,0,58.015,22.4399,51.1879,0.845926,0,-1.32144,1.06623,-1.14499,6.29652,124.673,212.579,212.579,1.0899,3.38496,2.60009,1.83784,4,6.06e-09
1,0,53.9493,0,65.6137,61.9537,32.6488,-0.739812,0,-1.59834,-1.96681,-3.12996,5.98623,125.561,204.323,204.323,1.9909,2.03935,1.84983,2.11505,4,6.06e-09
1,0,62.2389,0,101.069,52.4605,88.2311,-1.61775,0,-1.28741,-1.48425,-1.86828,5.92273,126.462,214.9,214.9,1.9915,2.24674,2.22232,0.651663,4,6.06e-09
2,0,39.9656,38.859,57.0115,30.1077,49.6397,2.94961,-2.37145,0.531784,-1.56075,-0.685628,565.953,125.767,385.691,718.629,1.54876,2.44995,0.39542,2.48173,4,6.06e-09
1,0,34.7784,0,75.7455,37.4422,47.2075,-2.33171,0,0.00864135,-1.25761,-1.05886,5.31335,125.584,225.276,225.276,0.952785,3.88815,3.10491,2.22553,4,6.06e-09
1,2,37.8625,0,79.5146,38.0864,44.9548,1.60794,0,-0.567922,-1.53408,-1.79683,6.83786,121.913,273.258,273.258,2.73098,2.73098,1.65042,2.86786,4,6.06e-09
1,1,37.266,0,114.157,26.4565,88.2104,-1.94317,0,-0.832523,0.149263,-0.990971,6.06785,123.06,209.572,209.572,0.186353,2.99259,2.77886,0.646808,4,6.06e-09
1,1,101.926,0,68.2295,38.4373,60.6627,-2.53824,0,1.15422,-0.431777,1.09306,14.3703,125.693,576.802,576.802,1.35502,4.4863,2.54807,1.83824,4,6.06e-09
1,0,69.5276,0,67.505,60.3214,34.6752,-2.89323,0,0.880503,1.52022,2.44674,8.89985,129.851,754.475,754.475,1.81316,3.85511,0.787905,2.40326,4,6.06e-09
1,0,40.7494,0,94.4882,40.8454,67.2428,-1.29121,0,-0.17572,-0.84347,-0.750907,5.37772,124.817,194.155,194.155,1.90877,3.17409,2.97162,0.877477,4,6.06e-09
1,0,34.1631,0,53.0046,34.6075,22.5855,-1.41592,0,-2.3604,-0.581348,-3.2796,6.28598,121.136,157.908,157.908,0.807114,3.14971,3.00476,0.115948,4,6.06e-09
1,0,39.4286,0,48.3864,27.995,24.9437,0.109,0,0.57041,-1.77082,-1.45884,5.71229,129.277,174.516,174.516,1.77553,2.69312,2.6533,1.01044,4,6.06e-09
1,0,38.5896,0,63.7017,55.7592,23.2734,2.12428,0,-0.551906,-1.24373,-2.38767,4.01557,124.492,338.641,338.641,2.84047,2.84047,0.952,0.667899,4,6.06e-09
2,0,37.6507,33.1638,47.2303,26.2164,25.9856,2.39874,1.85273,-0.179022,2.16748,2.10005,73.9679,123.69,206.528,246.182,1.78496,3.40353,2.22243,3.11406,4,6.06e-09
1,0,34.3164,0,90.7034,41.2395,58.8331,2.3117,0,0.0656616,-0.583546,-0.325569,3.83616,124.821,273.656,273.656,0.0745918,3.34884,2.48396,2.51935,4,6.06e-09
1,1,54.9826,0,84.8665,31.9157,64.8921,-1.52964,0,0.908849,-0.478927,0.960045,5.73174,124.645,280.836,280.836,0.698183,3.46662,2.46399,0.567805,4,6.06e-09
1,0,41.4893,0,46.3071,23.8945,37.6315,1.22256,0,-1.51411,1.02522,-1.39338,6.12826,124.125,223.435,223.435,1.0626,4.13319,3.0974,0.619822,4,6.06e-09
1,0,122.811,0,85.0799,58.66,143.682,-1.21795,0,0.444351,2.03587,1.35462,8.55306,124.747,542.798,542.798,3.42924,3.42924,2.99941,3.13117,4,6.06e-09
1,1,85.7496,0,78.6325,60.4116,111.274,2.14759,0,0.408362,-0.848961,-0.219868,9.10153,124.514,422.002,422.002,3.22286,3.22286,2.71328,1.41179,4,6.06e-09
1,1,40.5363,0,62.0733,55.9447,18.1248,0.156689,0,0.148223,-0.592673,-1.15465,3.85159,124.879,160.842,160.842,0.858339,2.16759,2.16757,1.30442,4,6.06e-09
1,0,49.3336,0,77.7226,53.7925,30.1088,0.658968,0,1.3133,1.28164,2.70216,6.72262,128.039,185.192,185.192,1.69039,1.86998,1.75177,2.81603,4,6.06e-09
1,0,35.7381,0,64.2769,57.3496,32.9757,-1.21242,0,0.845903,0.0868328,1.44536,4.30417,126.228,211.449,211.449,1.32671,2.89883,2.04119,1.01914,4,6.06e-09
1,1,50.601,0,49.4715,36.2095,13.3491,-0.726724,0,0.505689,2.28986,3.41609,7.46748,120.615,245.628,245.628,1.2468,1.2468,0.188883,3.12435,4,6.06e-09
1,1,51.6101,0,44.7576,36.5394,13.4972,2.03613,0,0.03554,2.04693,3.03969,9.13584,124.89,195.623,195.623,0.579858,2.89444,2.09175,1.51298,4,6.06e-09
1,0,40.52,0,85.7415,43.3195,49.1482,-0.34834,0,-1.79905,-2.25342,-2.92357,5.89765,122.561,216.204,216.204,2.00631,2.7601,2.3481,3.047,4,6.06e-09
2,2,66.9459,56.7707,82.5586,80.0186,113.84,0.0109337,-1.75699,-0.983508,-1.41288,-1.52637,167.676,121.279,257.752,342.248,0.87355,1.88436,1.60059,2.28925,4,6.06e-09
1,0,61.9537,0,62.4021,43.3846,34.5797,1.96379,0,2.28374,0.878099,2.99935,9.50175,127.613,190.07,190.07,1.61487,2.97412,2.95686,1.73298,4,6.06e-09
1,0,49.5998,0,69.4013,45.5774,29.6021,-2.79215,0,-1.71918,-0.622852,-2.69287,8.16761,128.616,213.692,213.692,0.699129,1.59562,1.18099,1.32936,4,6.06e-09
1,1,37.8568,0,95.4529,45.4825,66.7426,1.12768,0,0.517979,0.387124,0.912713,5.41994,124.429,159.456,159.456,1.34815,1.46333,1.33027,2.93351,4,6.06e-09
1,0,60.3725,0,84.6246,51.2282,71.6217,1.54984,0,0.332334,-0.353385,0.141409,5.29819,124.281,253.226,253.226,0.395072,2.74263,2.45757,1.5113,4,6.06e-09
1,0,41.0466,0,95.0173,60.9536,100.595,-1.33105,0,-1.80541,-1.1938,-2.01999,4.86151,128.228,193.779,193.779,2.05967,2.05967,2.0043,0.903534,4,6.06e-09
1,0,33.4471,0,75.0056,41.8095,46.8226,0.304974,0,-0.233306,0.963453,0.588085,4.49873,128.48,169.799,169.799,0.929292,2.91231,2.86213,2.52152,4,6.06e-09
2,1,96.1952,32.7105,58.1286,41.6303,16.521,-0.339345,-2.64563,-2.0937,-0.615987,-3.44855,192.078,126.481,243.694,333.759,1.01638,2.77185,2.14602,2.43979,4,6.06e-09
2,0,176.084,37.9654,107.73,99.7949,177.05,-0.199945,2.39901,1.47273,0.955947,1.38948,293.683,121.061,492.987,602.629,1.99626,3.06023,2.56265,1.24267,4,6.06e-09
1,0,55.7024,0,107.331,39.753,99.1922,-0.753563,0,-0.478995,-1.42306,-1.09156,7.25533,126.049,209.872,209.872,2.08937,2.3571,2.34105,0.29274,4,6.06e-09
1,0,74.9471,0,123.185,27.7352,96.1315,1.44752,0,-1.48745,-2.22986,-2.09877,5.42669,124.527,533.696,533.696,2.12002,3.99398,2.70885,1.19822,4,6.06e-09
1,0,45.3152,0,62.1772,60.0294,29.1682,0.570944,0,-1.40381,-1.84056,-3.03691,4.91955,121.684,261.187,261.187,2.03719,2.28664,1.15285,2.94047,4,6.06e-09
3,0,72.3236,62.8855,77.6544,73.5168,102.593,-1.57168,0.510069,-0.506049,0.284227,-0.191988,201.375,126.816,268.898,385.922,2.06964,2.77896,2.56652,1.89859,4,6.06e-09
1,0,34.4991,0,37.7396,32.8312,20.108,-1.18675,0,-2.04543,0.243647,-2.60567,6.88552,120.198,149.541,149.541,0.879545,0.879545,0.190432,1.17028,4,6.06e-09
1,0,48.0153,0,80.8297,64.9061,76.6238,0.875039,0,1.02713,1.16924,1.6533,7.74576,124.394,190.335,190.335,1.16941,2.88528,2.88127,1.32821,4,6.06e-09
1,0,34.7857,0,60.1723,59.8709,5.36356,0.548186,0,-2.34254,-1.83583,-5.2144,5.75166,123.8,276.82,276.82,1.85063,3.02084,0.87701,2.58745,4,6.06e-09
1,1,46.4487,0,54.2209,21.9411,37.7879,-1.09234,0,-0.70183,1.73275,0.48033,7.10021,125.192,204.055,204.055,1.78891,2.39851,2.36651,0.907933,4,6.06e-09
1,0,41.2365,0,58.4827,37.2316,21.3465,2.21746,0,1.16037,-0.403339,1.88561,6.0371,123.316,206.954,206.954,1.18775,1.18775,0.541577,0.378285,4,6.06e-09
1,1,47.7656,0,95.2981,28.921,67.278,1.33275,0,-0.488534,0.707813,-0.380303,8.78959,123.864,227.896,227.896,1.6036,2.99352,2.37573,1.99541,4,6.06e-09
1,2,79.9891,0,94.1533,53.7014,81.0392,2.35831,0,0.955007,1.06303,1.50068,12.9074,123.906,267.387,267.387,1.43442,3.04659,2.70416,1.55849,4,6.06e-09
1,1,74.4763,0,78.9691,26.1857,53.18,1.56326,0,-0.525778,1.10686,-0.153301,7.99969,122.8,264.181,264.181,1.11604,2.73369,1.76322,1.66394,4,6.06e-09
1,1,44.696,0,80.6679,38.8819,43.5021,-2.22163,0,0.26671,-0.613002,-0.0823135,4.67769,122.424,265.222,265.222,0.660427,3.51858,2.48769,3.09187,4,6.06e-09
1,0,33.0774,0,52.3909,41.2112,11.4149,-1.34271,0,-2.10159,-0.481234,-3.70411,4.87237,125.116,157.572,157.572,0.534254,2.89025,2.78884,0.6344,4,6.06e-09
1,0,65.7458,0,88.591,25.8323,74.3577,2.46264,0,0.44338,2.14366,1.44683,7.83918,126.235,271.894,271.894,1.03398,3.63117,3.01794,1.06798,4,6.06e-09
1,0,37.8105,0,68.9291,48.9083,30.6601,0.264775,0,-0.130892,-0.987236,-1.50391,3.5561,124.79,168.84,168.84,1.61008,2.38845,2.35545,1.6554,4,6.06e-09
2,0,87.137,57.1194,69.4815,39.9973,89.3159,1.05182,0.37623,0.161232,1.98951,1.31721,114.836,127.245,242.238,307.293,1.88017,2.55342,2.39307,1.63631,4,6.06e-09
1,0,34.0951,0,85.9024,39.1786,51.4243,2.83657,0,0.958801,1.64897,2.03655,5.41871,121.114,205.384,205.384,1.14965,3.47201,2.92041,2.28607,4,6.06e-09
1,0,48.0689,0,69.9745,28.0028,42.8342,1.6539,0,-0.498436,-2.32145,-2.12983,9.85539,127.642,344.83,344.83,2.78231,2.78231,1.76316,3.05929,4,6.06e-09
1,2,41.4128,0,137.074,34.9385,118.861,1.73595,0,-0.329425,-0.54791,-0.530769,5.97489,125.259,292.306,292.306,1.94804,3.5052,2.83207,0.650311,4,6.06e-09
1,0,44.0266,0,70.0519,62.914,45.6049,0.955048,0,-0.827475,-0.66193,-1.61039,5.27225,125.384,230.6,230.6,1.44884,2.65513,1.96782,0.778531,4,6.06e-09
1,1,68.3148,0,67.0912,51.0208,30.3812,1.03484,0,-0.998714,-1.8173,-2.72857,9.46295,124.306,339.865,339.865,1.81755,2.70625,1.78562,1.76996,4,6.06e-09
1,0,41.2759,0,95.1421,27.7435,68.1205,-0.127917,0,1.13182,-0.163047,1.38577,4.81052,124.66,188.042,188.042,0.50821,2.44752,2.09843,1.33169,4,6.06e-09
1,1,34.1569,0,80.8954,71.1858,85.464,0.942756,0,0.0475961,-0.256757,-0.170325,4.91306,127.915,195.885,195.885,0.460675,2.00434,1.79334,2.91822,4,6.06e-09
1,0,71.7311,0,99.7433,34.7146,65.3293,0.697925,0,-0.384154,-1.12707,-1.09964,5.46487,125.744,254.267,254.267,1.08609,3.25618,3.07112,2.05525,4,6.06e-09
1,0,45.1066,0,63.3834,43.9214,19.612,0.158799,0,-1.18176,-2.39769,-3.52637,5.72632,125.612,234.03,234.03,2.52588,2.86531,2.53237,1.35779,4,6.06e-09
1,1,36.0447,0,80.4733,47.7137,51.2163,0.948624,0,-1.0633,-0.400298,-1.60434,8.19305,124.737,206.606,206.606,2.03358,2.03358,0.296004,0.876102,4,6.06e-09
1,0,87.9709,0,68.9247,56.1587,97.7564,-0.60289,0,-0.0659931,1.32747,0.853234,11.9876,122.079,284.868,284.868,2.65865,2.65865,2.60387,3.04306,4,6.06e-09
1,1,141.657,0,116.938,34.1557,88.3676,0.712275,0,-0.15835,-0.378322,-0.3528,10.7539,123.347,311.381,311.381,0.677711,2.41094,2.24826,2.90721,4,6.06e-09
1,1,37.3777,0,76.2908,52.13,33.9498,1.77353,0,-0.795513,-0.477368,-1.73402,5.74184,125.48,269.441,269.441,0.8796,3.53352,2.42607,2.05076,4,6.06e-09
1,0,34.0101,0,69.8142,56.9806,23.2204,-2.23962,0,-0.109603,-0.453303,-1.1842,3.4648,126.54,222.354,222.354,0.244855,3.64268,2.95502,3.10921,4,6.06e-09
1,1,60.1999,0,87.3832,44.2767,53.5569,1.79993,0,0.0248152,0.583687,0.526278,5.96746,125.324,250.71,250.71,0.464121,2.77586,2.13409,2.59755,4,6.06e-09
1,0,80.131,0,82.9898,68.2824,97.7727,2.27439,0,0.524529,1.0801,1.12378,8.89852,122.956,298.14,298.14,2.6547,2.6547,1.99635,1.20693,4,6.06e-09
1,1,45.3112,0,68.8113,34.9082,36.0982,0.0291188,0,0.271592,1.82419,1.94989,6.90278,128.475,182.133,182.133,1.89987,1.89987,1.88434,0.71928,4,6.06e-09
1,0,40.5902,0,113.527,31.68,84.7852,-0.708707,0,-2.36682,-1.77908,-2.79511,4.69405,123.187,226.641,226.641,1.83638,3.42196,2.99341,0.678062,4,6.06e-09
1,1,63.0058,0,149.857,43.4825,147.454,-2.34395,0,0.347227,0.286419,0.432073,8.78224,125.147,460.461,460.461,0.50128,4.08389,3.07177,1.85075,4,6.06e-09
1,0,42.9089,0,57.7194,46.4219,56.0699,-1.20616,0,0.314313,1.85493,1.78956,5.88956,124.189,259.688,259.688,1.52868,1.52868,0.158187,0.525901,4,6.06e-09
1,0,70.0265,0,67.8238,55.2585,99.5517,1.24124,0,-0.723351,-2.29828,-1.90127,5.72121,128.928,445.648,445.648,3.31089,3.31089,2.66503,2.312,4,6.06e-09
1,1,121.094,0,87.7315,69.9484,113.827,-2.02707,0,-1.22219,-0.563971,-1.22754,7.19944,121.089,328.864,328.864,2.32602,2.32602,2.18232,2.51025,4,6.06e-09
1,1,56.4402,0,62.2656,58.726,18.5988,2.51118,0,1.30113,0.960364,2.91678,8.21049,121.333,211.165,211.165,1.57082,3.31699,3.08839,2.19107,4,6.06e-09
1,0,63.4505,0,75.9648,44.1738,36.0998,0.616011,0,-1.83938,-0.863003,-2.73154,12.5701,128.808,302.4,302.4,1.28745,3.79298,2.89098,1.50233,4,6.06e-09
1,0,36.9634,0,56.5117,39.8008,18.7276,0.316837,0,2.10881,0.532355,3.2922,3.62637,125.591,175.682,175.682,0.775781,2.17838,1.23863,2.28877,4,6.06e-09
1,0,60.2323,0,106.809,33.9207,77.4141,-1.93898,0,0.626007,1.31846,1.2914,6.29582,124.979,402.884,402.884,1.2489,3.89583,2.9323,2.27021,4,6.06e-09
1,1,73.6169,0,72.3806,46.412,77.3501,1.48814,0,1.15028,-0.25845,0.998663,6.31312,126.386,232.858,232.858,2.03548,2.84763,2.82752,1.73103,4,6.06e-09
1,1,60.2674,0,79.5297,46.6264,50.7192,-1.62575,0,-1.19835,-0.323175,-1.70666,11.0223,127.942,200.701,200.701,1.30258,2.53746,2.5012,3.10878,4,6.06e-09
